touch_id,email,customer_id,channel,campaign_id,touched_at
MT-00443,user472@example.com,472,social,cmp-00443,2024-05-23
MT-00444,user473@example.com,473,partner,cmp-00444,2024-05-24
MT-00445,user474@example.com,474,email,cmp-00445,2024-05-25
MT-00446,user475@example.com,475,ads,cmp-00446,2024-05-26
MT-00447,user476@example.com,476,social,cmp-00447,2024-05-27
MT-00448,user477@example.com,477,partner,cmp-00448,2024-05-28
MT-00449,user478@example.com,478,email,cmp-00449,2024-05-01
MT-00450,user479@example.com,479,ads,cmp-00450,2024-05-02
MT-00451,user480@example.com,480,social,cmp-00451,2024-05-03
MT-00452,user481@example.com,481,partner,cmp-00452,2024-05-04
MT-00453,user482@example.com,482,email,cmp-00453,2024-05-05
MT-00454,user483@example.com,483,ads,cmp-00454,2024-05-06
MT-00455,user484@example.com,484,social,cmp-00455,2024-05-07
MT-00456,user485@example.com,485,partner,cmp-00456,2024-05-08
MT-00457,ada@example.com,486,email,cmp-00457,2024-05-09
MT-00458,user487@example.com,487,ads,cmp-00458,2024-05-10
MT-00459,user488@example.com,488,social,cmp-00459,2024-05-11
MT-00460,user489@example.com,489,partner,cmp-00460,2024-05-12
MT-00461,user490@example.com,490,email,cmp-00461,2024-05-13
MT-00462,user491@example.com,491,ads,cmp-00462,2024-05-14
MT-00463,user492@example.com,492,social,cmp-00463,2024-05-15
MT-00464,user493@example.com,493,partner,cmp-00464,2024-05-16
MT-00465,user494@example.com,494,email,cmp-00465,2024-05-17
MT-00466,user495@example.com,495,ads,cmp-00466,2024-05-18
MT-00467,user496@example.com,496,social,cmp-00467,2024-05-19
MT-00468,user497@example.com,497,partner,cmp-00468,2024-05-20
MT-00469,user498@example.com,498,email,cmp-00469,2024-05-21
MT-00470,alan@example.com,499,ads,cmp-00470,2024-05-22
MT-00471,user500@example.com,500,social,cmp-00471,2024-05-23
MT-00472,user501@example.com,501,partner,cmp-00472,2024-05-24
MT-00473,user502@example.com,502,email,cmp-00473,2024-05-25
MT-00474,user503@example.com,503,ads,cmp-00474,2024-05-26
MT-00475,user504@example.com,504,social,cmp-00475,2024-05-27
MT-00476,user505@example.com,505,partner,cmp-00476,2024-05-28
MT-00477,user506@example.com,506,email,cmp-00477,2024-05-01
MT-00478,user507@example.com,507,ads,cmp-00478,2024-05-02
MT-00479,user508@example.com,508,social,cmp-00479,2024-05-03
MT-00480,user509@example.com,509,partner,cmp-00480,2024-05-04
MT-00481,user510@example.com,510,email,cmp-00481,2024-05-05
MT-00482,user511@example.com,511,ads,cmp-00482,2024-05-06
MT-00483,user512@example.com,512,social,cmp-00483,2024-05-07
MT-00484,user513@example.com,513,partner,cmp-00484,2024-05-08
MT-00485,user514@example.com,514,email,cmp-00485,2024-05-09
MT-00486,user515@example.com,515,ads,cmp-00486,2024-05-10
MT-00487,user516@example.com,516,social,cmp-00487,2024-05-11
MT-00488,user517@example.com,517,partner,cmp-00488,2024-05-12
MT-00489,user518@example.com,518,email,cmp-00489,2024-05-13
MT-00490,user519@example.com,519,ads,cmp-00490,2024-05-14
MT-00491,user520@example.com,520,social,cmp-00491,2024-05-15
MT-00492,user521@example.com,521,partner,cmp-00492,2024-05-16
MT-00493,user522@example.com,522,email,cmp-00493,2024-05-17
MT-00494,user523@example.com,523,ads,cmp-00494,2024-05-18
MT-00495,user524@example.com,524,social,cmp-00495,2024-05-19
MT-00496,user525@example.com,525,partner,cmp-00496,2024-05-20
MT-00497,user526@example.com,526,email,cmp-00497,2024-05-21
MT-00498,user527@example.com,527,ads,cmp-00498,2024-05-22
MT-00499,user528@example.com,528,social,cmp-00499,2024-05-23
MT-00500,user529@example.com,529,partner,cmp-00500,2024-05-24
MT-00501,user530@example.com,530,email,cmp-00501,2024-05-25
MT-00502,user531@example.com,531,ads,cmp-00502,2024-05-26
MT-00503,user532@example.com,532,social,cmp-00503,2024-05-27
MT-00504,user533@example.com,533,partner,cmp-00504,2024-05-28
MT-00505,user534@example.com,534,email,cmp-00505,2024-05-01
MT-00506,grace@example.com,535,ads,cmp-00506,2024-05-02
MT-00507,user536@example.com,536,social,cmp-00507,2024-05-03
MT-00508,user537@example.com,537,partner,cmp-00508,2024-05-04
MT-00509,user538@example.com,538,email,cmp-00509,2024-05-05
MT-00510,user539@example.com,539,ads,cmp-00510,2024-05-06
MT-00511,user540@example.com,540,social,cmp-00511,2024-05-07
MT-00512,user541@example.com,541,partner,cmp-00512,2024-05-08
MT-00513,user542@example.com,542,email,cmp-00513,2024-05-09
MT-00514,user543@example.com,543,ads,cmp-00514,2024-05-10
MT-00515,user544@example.com,544,social,cmp-00515,2024-05-11
MT-00516,user545@example.com,545,partner,cmp-00516,2024-05-12
MT-00517,user546@example.com,546,email,cmp-00517,2024-05-13
MT-00518,user547@example.com,547,ads,cmp-00518,2024-05-14
MT-00519,user548@example.com,548,social,cmp-00519,2024-05-15
MT-00520,user549@example.com,549,partner,cmp-00520,2024-05-16
MT-00521,user550@example.com,550,email,cmp-00521,2024-05-17
MT-00522,user551@example.com,551,ads,cmp-00522,2024-05-18
MT-00523,user552@example.com,552,social,cmp-00523,2024-05-19
MT-00524,user553@example.com,553,partner,cmp-00524,2024-05-20
MT-00525,user554@example.com,554,email,cmp-00525,2024-05-21
MT-00526,user555@example.com,555,ads,cmp-00526,2024-05-22
MT-00527,user556@example.com,556,social,cmp-00527,2024-05-23
MT-00528,user557@example.com,557,partner,cmp-00528,2024-05-24
MT-00529,user558@example.com,558,email,cmp-00529,2024-05-25
MT-00530,user559@example.com,559,ads,cmp-00530,2024-05-26
MT-00531,user560@example.com,560,social,cmp-00531,2024-05-27
MT-00532,user561@example.com,561,partner,cmp-00532,2024-05-28
MT-00533,user562@example.com,562,email,cmp-00533,2024-05-01
MT-00534,user563@example.com,563,ads,cmp-00534,2024-05-02
MT-00535,user564@example.com,564,social,cmp-00535,2024-05-03
MT-00536,user565@example.com,565,partner,cmp-00536,2024-05-04
MT-00537,user566@example.com,566,email,cmp-00537,2024-05-05
MT-00538,user567@example.com,567,ads,cmp-00538,2024-05-06
MT-00539,user568@example.com,568,social,cmp-00539,2024-05-07
MT-00540,user569@example.com,569,partner,cmp-00540,2024-05-08
MT-00541,user570@example.com,570,email,cmp-00541,2024-05-09
MT-00542,user571@example.com,571,ads,cmp-00542,2024-05-10
MT-00543,user572@example.com,572,social,cmp-00543,2024-05-11
MT-00544,user573@example.com,573,partner,cmp-00544,2024-05-12
MT-00545,user574@example.com,574,email,cmp-00545,2024-05-13
MT-00546,user575@example.com,575,ads,cmp-00546,2024-05-14
MT-00547,user576@example.com,576,social,cmp-00547,2024-05-15
MT-00548,user577@example.com,577,partner,cmp-00548,2024-05-16
MT-00549,user578@example.com,578,email,cmp-00549,2024-05-17
MT-00550,user579@example.com,579,ads,cmp-00550,2024-05-18
MT-00551,user580@example.com,580,social,cmp-00551,2024-05-19
MT-00552,user581@example.com,581,partner,cmp-00552,2024-05-20
MT-00553,alan@example.com,582,email,cmp-00553,2024-05-21
MT-00554,ada@example.com,583,ads,cmp-00554,2024-05-22
MT-00555,user584@example.com,584,social,cmp-00555,2024-05-23
MT-00556,user585@example.com,585,partner,cmp-00556,2024-05-24
MT-00557,user586@example.com,586,email,cmp-00557,2024-05-25
MT-00558,user587@example.com,587,ads,cmp-00558,2024-05-26
MT-00559,user588@example.com,588,social,cmp-00559,2024-05-27
MT-00560,user589@example.com,589,partner,cmp-00560,2024-05-28
MT-00561,user590@example.com,590,email,cmp-00561,2024-05-01
MT-00562,user591@example.com,591,ads,cmp-00562,2024-05-02
MT-00563,user592@example.com,592,social,cmp-00563,2024-05-03
MT-00564,user593@example.com,593,partner,cmp-00564,2024-05-04
MT-00565,user594@example.com,594,email,cmp-00565,2024-05-05
MT-00566,user595@example.com,595,ads,cmp-00566,2024-05-06
MT-00567,user596@example.com,596,social,cmp-00567,2024-05-07
MT-00568,user597@example.com,597,partner,cmp-00568,2024-05-08
MT-00569,user598@example.com,598,email,cmp-00569,2024-05-09
MT-00570,user599@example.com,599,ads,cmp-00570,2024-05-10
MT-00571,user600@example.com,600,social,cmp-00571,2024-05-11
MT-00572,user601@example.com,601,partner,cmp-00572,2024-05-12
MT-00573,user602@example.com,602,email,cmp-00573,2024-05-13
MT-00574,user603@example.com,603,ads,cmp-00574,2024-05-14
MT-00575,user604@example.com,604,social,cmp-00575,2024-05-15
MT-00576,user605@example.com,605,partner,cmp-00576,2024-05-16
MT-00577,user606@example.com,606,email,cmp-00577,2024-05-17
MT-00578,user607@example.com,607,ads,cmp-00578,2024-05-18
MT-00579,user608@example.com,608,social,cmp-00579,2024-05-19
MT-00580,user609@example.com,609,partner,cmp-00580,2024-05-20
MT-00581,user610@example.com,610,email,cmp-00581,2024-05-21
MT-00582,user611@example.com,611,ads,cmp-00582,2024-05-22
MT-00583,user612@example.com,612,social,cmp-00583,2024-05-23
MT-00584,user613@example.com,613,partner,cmp-00584,2024-05-24
MT-00585,user614@example.com,614,email,cmp-00585,2024-05-25
MT-00586,user615@example.com,615,ads,cmp-00586,2024-05-26
MT-00587,user616@example.com,616,social,cmp-00587,2024-05-27
MT-00588,user617@example.com,617,partner,cmp-00588,2024-05-28
MT-00589,user618@example.com,618,email,cmp-00589,2024-05-01
MT-00590,user619@example.com,619,ads,cmp-00590,2024-05-02
MT-00591,user620@example.com,620,social,cmp-00591,2024-05-03
MT-00592,user621@example.com,621,partner,cmp-00592,2024-05-04
MT-00593,user622@example.com,622,email,cmp-00593,2024-05-05
MT-00594,user623@example.com,623,ads,cmp-00594,2024-05-06
MT-00595,grace@example.com,624,social,cmp-00595,2024-05-07
MT-00596,user625@example.com,625,partner,cmp-00596,2024-05-08
MT-00597,user626@example.com,626,email,cmp-00597,2024-05-09
MT-00598,user627@example.com,627,ads,cmp-00598,2024-05-10
MT-00599,user628@example.com,628,social,cmp-00599,2024-05-11
MT-00600,user629@example.com,629,partner,cmp-00600,2024-05-12
MT-00601,user630@example.com,630,email,cmp-00601,2024-05-13
MT-00602,user631@example.com,631,ads,cmp-00602,2024-05-14
MT-00603,user632@example.com,632,social,cmp-00603,2024-05-15
MT-00604,user633@example.com,633,partner,cmp-00604,2024-05-16
MT-00605,user634@example.com,634,email,cmp-00605,2024-05-17
MT-00606,user635@example.com,635,ads,cmp-00606,2024-05-18
MT-00607,user636@example.com,636,social,cmp-00607,2024-05-19
MT-00608,user637@example.com,637,partner,cmp-00608,2024-05-20
MT-00609,user638@example.com,638,email,cmp-00609,2024-05-21
MT-00610,user639@example.com,639,ads,cmp-00610,2024-05-22
MT-00611,user640@example.com,640,social,cmp-00611,2024-05-23
MT-00612,user641@example.com,641,partner,cmp-00612,2024-05-24
MT-00613,user642@example.com,642,email,cmp-00613,2024-05-25
MT-00614,user643@example.com,643,ads,cmp-00614,2024-05-26
MT-00615,user644@example.com,644,social,cmp-00615,2024-05-27
MT-00616,user645@example.com,645,partner,cmp-00616,2024-05-28
MT-00617,user646@example.com,646,email,cmp-00617,2024-05-01
MT-00618,user647@example.com,647,ads,cmp-00618,2024-05-02
MT-00619,user648@example.com,648,social,cmp-00619,2024-05-03
MT-00620,user649@example.com,649,partner,cmp-00620,2024-05-04
MT-00621,user650@example.com,650,email,cmp-00621,2024-05-05
MT-00622,user651@example.com,651,ads,cmp-00622,2024-05-06
MT-00623,user652@example.com,652,social,cmp-00623,2024-05-07
MT-00624,user653@example.com,653,partner,cmp-00624,2024-05-08
MT-00625,user654@example.com,654,email,cmp-00625,2024-05-09
MT-00626,user655@example.com,655,ads,cmp-00626,2024-05-10
MT-00627,user656@example.com,656,social,cmp-00627,2024-05-11
MT-00628,user657@example.com,657,partner,cmp-00628,2024-05-12
MT-00629,user658@example.com,658,email,cmp-00629,2024-05-13
MT-00630,user659@example.com,659,ads,cmp-00630,2024-05-14
MT-00631,user660@example.com,660,social,cmp-00631,2024-05-15
MT-00632,user661@example.com,661,partner,cmp-00632,2024-05-16
MT-00633,user662@example.com,662,email,cmp-00633,2024-05-17
MT-00634,user663@example.com,663,ads,cmp-00634,2024-05-18
MT-00635,user664@example.com,664,social,cmp-00635,2024-05-19
MT-00636,alan@example.com,665,partner,cmp-00636,2024-05-20
MT-00637,user666@example.com,666,email,cmp-00637,2024-05-21
MT-00638,user667@example.com,667,ads,cmp-00638,2024-05-22
MT-00639,user668@example.com,668,social,cmp-00639,2024-05-23
MT-00640,user669@example.com,669,partner,cmp-00640,2024-05-24
MT-00641,user670@example.com,670,email,cmp-00641,2024-05-25
MT-00642,user671@example.com,671,ads,cmp-00642,2024-05-26
MT-00643,user672@example.com,672,social,cmp-00643,2024-05-27
MT-00644,user673@example.com,673,partner,cmp-00644,2024-05-28
MT-00645,user674@example.com,674,email,cmp-00645,2024-05-01
MT-00646,user675@example.com,675,ads,cmp-00646,2024-05-02
MT-00647,user676@example.com,676,social,cmp-00647,2024-05-03
MT-00648,user677@example.com,677,partner,cmp-00648,2024-05-04
MT-00649,user678@example.com,678,email,cmp-00649,2024-05-05
MT-00650,user679@example.com,679,ads,cmp-00650,2024-05-06
MT-00651,ada@example.com,680,social,cmp-00651,2024-05-07
MT-00652,user681@example.com,681,partner,cmp-00652,2024-05-08
MT-00653,user682@example.com,682,email,cmp-00653,2024-05-09
MT-00654,user683@example.com,683,ads,cmp-00654,2024-05-10
MT-00655,user684@example.com,684,social,cmp-00655,2024-05-11
MT-00656,user685@example.com,685,partner,cmp-00656,2024-05-12
MT-00657,user686@example.com,686,email,cmp-00657,2024-05-13
MT-00658,user687@example.com,687,ads,cmp-00658,2024-05-14
MT-00659,user688@example.com,688,social,cmp-00659,2024-05-15
MT-00660,user689@example.com,689,partner,cmp-00660,2024-05-16
MT-00661,user690@example.com,690,email,cmp-00661,2024-05-17
MT-00662,user691@example.com,691,ads,cmp-00662,2024-05-18
MT-00663,user692@example.com,692,social,cmp-00663,2024-05-19
MT-00664,user693@example.com,693,partner,cmp-00664,2024-05-20
MT-00665,user694@example.com,694,email,cmp-00665,2024-05-21
MT-00666,user695@example.com,695,ads,cmp-00666,2024-05-22
MT-00667,user696@example.com,696,social,cmp-00667,2024-05-23
MT-00668,user697@example.com,697,partner,cmp-00668,2024-05-24
MT-00669,user698@example.com,698,email,cmp-00669,2024-05-25
MT-00670,user699@example.com,699,ads,cmp-00670,2024-05-26
MT-00671,user700@example.com,700,social,cmp-00671,2024-05-27
MT-00672,user701@example.com,701,partner,cmp-00672,2024-05-28
MT-00673,user702@example.com,702,email,cmp-00673,2024-05-01
MT-00674,user703@example.com,703,ads,cmp-00674,2024-05-02
MT-00675,user704@example.com,704,social,cmp-00675,2024-05-03
MT-00676,user705@example.com,705,partner,cmp-00676,2024-05-04
MT-00677,user706@example.com,706,email,cmp-00677,2024-05-05
MT-00678,user707@example.com,707,ads,cmp-00678,2024-05-06
MT-00679,user708@example.com,708,social,cmp-00679,2024-05-07
MT-00680,user709@example.com,709,partner,cmp-00680,2024-05-08
MT-00681,user710@example.com,710,email,cmp-00681,2024-05-09
MT-00682,user711@example.com,711,ads,cmp-00682,2024-05-10
MT-00683,user712@example.com,712,social,cmp-00683,2024-05-11
MT-00684,grace@example.com,713,partner,cmp-00684,2024-05-12
MT-00685,user714@example.com,714,email,cmp-00685,2024-05-13
MT-00686,user715@example.com,715,ads,cmp-00686,2024-05-14
MT-00687,user716@example.com,716,social,cmp-00687,2024-05-15
MT-00688,user717@example.com,717,partner,cmp-00688,2024-05-16
MT-00689,user718@example.com,718,email,cmp-00689,2024-05-17
MT-00690,user719@example.com,719,ads,cmp-00690,2024-05-18
MT-00691,user720@example.com,720,social,cmp-00691,2024-05-19
MT-00692,user721@example.com,721,partner,cmp-00692,2024-05-20
MT-00693,user722@example.com,722,email,cmp-00693,2024-05-21
MT-00694,user723@example.com,723,ads,cmp-00694,2024-05-22
MT-00695,user724@example.com,724,social,cmp-00695,2024-05-23
MT-00696,user725@example.com,725,partner,cmp-00696,2024-05-24
MT-00697,user726@example.com,726,email,cmp-00697,2024-05-25
MT-00698,user727@example.com,727,ads,cmp-00698,2024-05-26
MT-00699,user728@example.com,728,social,cmp-00699,2024-05-27
MT-00700,user729@example.com,729,partner,cmp-00700,2024-05-28
MT-00701,user730@example.com,730,email,cmp-00701,2024-05-01
MT-00702,user731@example.com,731,ads,cmp-00702,2024-05-02
MT-00703,user732@example.com,732,social,cmp-00703,2024-05-03
MT-00704,user733@example.com,733,partner,cmp-00704,2024-05-04
MT-00705,user734@example.com,734,email,cmp-00705,2024-05-05
MT-00706,user735@example.com,735,ads,cmp-00706,2024-05-06
MT-00707,user736@example.com,736,social,cmp-00707,2024-05-07
MT-00708,user737@example.com,737,partner,cmp-00708,2024-05-08
MT-00709,user738@example.com,738,email,cmp-00709,2024-05-09
MT-00710,user739@example.com,739,ads,cmp-00710,2024-05-10
MT-00711,user740@example.com,740,social,cmp-00711,2024-05-11
MT-00712,user741@example.com,741,partner,cmp-00712,2024-05-12
MT-00713,user742@example.com,742,email,cmp-00713,2024-05-13
MT-00714,user743@example.com,743,ads,cmp-00714,2024-05-14
MT-00715,user744@example.com,744,social,cmp-00715,2024-05-15
MT-00716,user745@example.com,745,partner,cmp-00716,2024-05-16
MT-00717,user746@example.com,746,email,cmp-00717,2024-05-17
MT-00718,user747@example.com,747,ads,cmp-00718,2024-05-18
MT-00719,alan@example.com,748,social,cmp-00719,2024-05-19
MT-00720,user749@example.com,749,partner,cmp-00720,2024-05-20
MT-00721,user750@example.com,750,email,cmp-00721,2024-05-21
MT-00722,user751@example.com,751,ads,cmp-00722,2024-05-22
MT-00723,user752@example.com,752,social,cmp-00723,2024-05-23
MT-00724,user753@example.com,753,partner,cmp-00724,2024-05-24
MT-00725,user754@example.com,754,email,cmp-00725,2024-05-25
MT-00726,user755@example.com,755,ads,cmp-00726,2024-05-26
MT-00727,user756@example.com,756,social,cmp-00727,2024-05-27
MT-00728,user757@example.com,757,partner,cmp-00728,2024-05-28
MT-00729,user758@example.com,758,email,cmp-00729,2024-05-01
MT-00730,user759@example.com,759,ads,cmp-00730,2024-05-02
MT-00731,user760@example.com,760,social,cmp-00731,2024-05-03
MT-00732,user761@example.com,761,partner,cmp-00732,2024-05-04
MT-00733,user762@example.com,762,email,cmp-00733,2024-05-05
MT-00734,user763@example.com,763,ads,cmp-00734,2024-05-06
MT-00735,user764@example.com,764,social,cmp-00735,2024-05-07
MT-00736,user765@example.com,765,partner,cmp-00736,2024-05-08
MT-00737,user766@example.com,766,email,cmp-00737,2024-05-09
MT-00738,user767@example.com,767,ads,cmp-00738,2024-05-10
MT-00739,user768@example.com,768,social,cmp-00739,2024-05-11
MT-00740,user769@example.com,769,partner,cmp-00740,2024-05-12
MT-00741,user770@example.com,770,email,cmp-00741,2024-05-13
MT-00742,user771@example.com,771,ads,cmp-00742,2024-05-14
MT-00743,user772@example.com,772,social,cmp-00743,2024-05-15
MT-00744,user773@example.com,773,partner,cmp-00744,2024-05-16
MT-00745,user774@example.com,774,email,cmp-00745,2024-05-17
MT-00746,user775@example.com,775,ads,cmp-00746,2024-05-18
MT-00747,user776@example.com,776,social,cmp-00747,2024-05-19
MT-00748,ada@example.com,777,partner,cmp-00748,2024-05-20
MT-00749,user778@example.com,778,email,cmp-00749,2024-05-21
MT-00750,user779@example.com,779,ads,cmp-00750,2024-05-22
