device_id,email,customer_id,os,os_version,app_version,manufacturer,model,push_enabled,locale,timezone,last_seen,battery_pct,network,rooted
DEV-00207,user220@example.com,220,android,11.8,1.8.1,Samsung,Model-7,true,en-GB,Europe/London,2024-08-11,42,ethernet,false
DEV-00208,user221@example.com,221,windows,12.0,1.0.2,Google,Model-8,false,de-DE,Asia/Kolkata,2024-08-12,49,wifi,true
DEV-00209,user222@example.com,222,macos,13.1,1.1.3,Dell,Model-9,true,fr-FR,UTC,2024-08-13,56,cellular,false
DEV-00210,user223@example.com,223,linux,14.2,1.2.4,Lenovo,Model-10,false,hi-IN,America/New_York,2024-08-14,63,ethernet,false
DEV-00211,user224@example.com,224,ios,10.3,1.3.0,Apple,Model-11,true,en-US,Europe/London,2024-08-15,70,wifi,false
DEV-00212,user225@example.com,225,android,11.4,1.4.1,Samsung,Model-12,false,en-GB,Asia/Kolkata,2024-08-16,77,cellular,false
DEV-00213,user226@example.com,226,windows,12.5,1.5.2,Google,Model-13,true,de-DE,UTC,2024-08-17,84,ethernet,false
DEV-00214,user227@example.com,227,macos,13.6,1.6.3,Dell,Model-14,false,fr-FR,America/New_York,2024-08-18,91,wifi,false
DEV-00215,user228@example.com,228,linux,14.7,1.7.4,Lenovo,Model-15,true,hi-IN,Europe/London,2024-08-19,98,cellular,false
DEV-00216,user229@example.com,229,ios,10.8,1.8.0,Apple,Model-16,false,en-US,Asia/Kolkata,2024-08-20,5,ethernet,false
DEV-00217,user230@example.com,230,android,11.0,1.0.1,Samsung,Model-17,true,en-GB,UTC,2024-08-21,12,wifi,false
DEV-00218,user231@example.com,231,windows,12.1,1.1.2,Google,Model-18,false,de-DE,America/New_York,2024-08-22,19,cellular,false
DEV-00219,user232@example.com,232,macos,13.2,1.2.3,Dell,Model-19,true,fr-FR,Europe/London,2024-08-23,26,ethernet,false
DEV-00220,user233@example.com,233,linux,14.3,1.3.4,Lenovo,Model-20,false,hi-IN,Asia/Kolkata,2024-08-24,33,wifi,false
DEV-00221,user234@example.com,234,ios,10.4,1.4.0,Apple,Model-21,true,en-US,UTC,2024-08-25,40,cellular,false
DEV-00222,user235@example.com,235,android,11.5,1.5.1,Samsung,Model-22,false,en-GB,America/New_York,2024-08-26,47,ethernet,false
DEV-00223,user236@example.com,236,windows,12.6,1.6.2,Google,Model-23,true,de-DE,Europe/London,2024-08-27,54,wifi,false
DEV-00224,user237@example.com,237,macos,13.7,1.7.3,Dell,Model-24,false,fr-FR,Asia/Kolkata,2024-08-28,61,cellular,false
DEV-00225,user238@example.com,238,linux,14.8,1.8.4,Lenovo,Model-25,true,hi-IN,UTC,2024-08-01,68,ethernet,false
DEV-00226,user239@example.com,239,ios,10.0,1.0.0,Apple,Model-26,false,en-US,America/New_York,2024-08-02,75,wifi,false
DEV-00227,user240@example.com,240,android,11.1,1.1.1,Samsung,Model-27,true,en-GB,Europe/London,2024-08-03,82,cellular,false
DEV-00228,user241@example.com,241,windows,12.2,1.2.2,Google,Model-28,false,de-DE,Asia/Kolkata,2024-08-04,89,ethernet,false
DEV-00229,user242@example.com,242,macos,13.3,1.3.3,Dell,Model-29,true,fr-FR,UTC,2024-08-05,96,wifi,false
DEV-00230,user243@example.com,243,linux,14.4,1.4.4,Lenovo,Model-30,false,hi-IN,America/New_York,2024-08-06,3,cellular,false
DEV-00231,user244@example.com,244,ios,10.5,1.5.0,Apple,Model-31,true,en-US,Europe/London,2024-08-07,10,ethernet,true
DEV-00232,user245@example.com,245,android,11.6,1.6.1,Samsung,Model-32,false,en-GB,Asia/Kolkata,2024-08-08,17,wifi,false
DEV-00233,user246@example.com,246,windows,12.7,1.7.2,Google,Model-33,true,de-DE,UTC,2024-08-09,24,cellular,false
DEV-00234,user247@example.com,247,macos,13.8,1.8.3,Dell,Model-34,false,fr-FR,America/New_York,2024-08-10,31,ethernet,false
DEV-00235,user248@example.com,248,linux,14.0,1.0.4,Lenovo,Model-35,true,hi-IN,Europe/London,2024-08-11,38,wifi,false
DEV-00236,user249@example.com,249,ios,10.1,1.1.0,Apple,Model-36,false,en-US,Asia/Kolkata,2024-08-12,45,cellular,false
DEV-00237,alan@example.com,250,android,11.2,1.2.1,Samsung,Model-37,true,en-GB,UTC,2024-08-13,52,ethernet,false
DEV-00238,user251@example.com,251,windows,12.3,1.3.2,Google,Model-38,false,de-DE,America/New_York,2024-08-14,59,wifi,false
DEV-00239,user252@example.com,252,macos,13.4,1.4.3,Dell,Model-39,true,fr-FR,Europe/London,2024-08-15,66,cellular,false
DEV-00240,user253@example.com,253,linux,14.5,1.5.4,Lenovo,Model-40,false,hi-IN,Asia/Kolkata,2024-08-16,73,ethernet,false
DEV-00241,user254@example.com,254,ios,10.6,1.6.0,Apple,Model-1,true,en-US,UTC,2024-08-17,80,wifi,false
DEV-00242,user255@example.com,255,android,11.7,1.7.1,Samsung,Model-2,false,en-GB,America/New_York,2024-08-18,87,cellular,false
DEV-00243,user256@example.com,256,windows,12.8,1.8.2,Google,Model-3,true,de-DE,Europe/London,2024-08-19,94,ethernet,false
DEV-00244,user257@example.com,257,macos,13.0,1.0.3,Dell,Model-4,false,fr-FR,Asia/Kolkata,2024-08-20,1,wifi,false
DEV-00245,user258@example.com,258,linux,14.1,1.1.4,Lenovo,Model-5,true,hi-IN,UTC,2024-08-21,8,cellular,false
DEV-00246,user259@example.com,259,ios,10.2,1.2.0,Apple,Model-6,false,en-US,America/New_York,2024-08-22,15,ethernet,false
DEV-00247,user260@example.com,260,android,11.3,1.3.1,Samsung,Model-7,true,en-GB,Europe/London,2024-08-23,22,wifi,false
DEV-00248,user261@example.com,261,windows,12.4,1.4.2,Google,Model-8,false,de-DE,Asia/Kolkata,2024-08-24,29,cellular,false
DEV-00249,user262@example.com,262,macos,13.5,1.5.3,Dell,Model-9,true,fr-FR,UTC,2024-08-25,36,ethernet,false
DEV-00250,user263@example.com,263,linux,14.6,1.6.4,Lenovo,Model-10,false,hi-IN,America/New_York,2024-08-26,43,wifi,false
DEV-00251,user264@example.com,264,ios,10.7,1.7.0,Apple,Model-11,true,en-US,Europe/London,2024-08-27,50,cellular,false
DEV-00252,user265@example.com,265,android,11.8,1.8.1,Samsung,Model-12,false,en-GB,Asia/Kolkata,2024-08-28,57,ethernet,false
DEV-00253,user266@example.com,266,windows,12.0,1.0.2,Google,Model-13,true,de-DE,UTC,2024-08-01,64,wifi,false
DEV-00254,user267@example.com,267,macos,13.1,1.1.3,Dell,Model-14,false,fr-FR,America/New_York,2024-08-02,71,cellular,true
DEV-00255,grace@example.com,268,linux,14.2,1.2.4,Lenovo,Model-15,true,hi-IN,Europe/London,2024-08-03,78,ethernet,false
DEV-00256,user269@example.com,269,ios,10.3,1.3.0,Apple,Model-16,false,en-US,Asia/Kolkata,2024-08-04,85,wifi,false
DEV-00257,user270@example.com,270,android,11.4,1.4.1,Samsung,Model-17,true,en-GB,UTC,2024-08-05,92,cellular,false
DEV-00258,user271@example.com,271,windows,12.5,1.5.2,Google,Model-18,false,de-DE,America/New_York,2024-08-06,99,ethernet,false
DEV-00259,user272@example.com,272,macos,13.6,1.6.3,Dell,Model-19,true,fr-FR,Europe/London,2024-08-07,6,wifi,false
DEV-00260,user273@example.com,273,linux,14.7,1.7.4,Lenovo,Model-20,false,hi-IN,Asia/Kolkata,2024-08-08,13,cellular,false
DEV-00261,user274@example.com,274,ios,10.8,1.8.0,Apple,Model-21,true,en-US,UTC,2024-08-09,20,ethernet,false
DEV-00262,user275@example.com,275,android,11.0,1.0.1,Samsung,Model-22,false,en-GB,America/New_York,2024-08-10,27,wifi,false
DEV-00263,user276@example.com,276,windows,12.1,1.1.2,Google,Model-23,true,de-DE,Europe/London,2024-08-11,34,cellular,false
DEV-00264,user277@example.com,277,macos,13.2,1.2.3,Dell,Model-24,false,fr-FR,Asia/Kolkata,2024-08-12,41,ethernet,false
DEV-00265,user278@example.com,278,linux,14.3,1.3.4,Lenovo,Model-25,true,hi-IN,UTC,2024-08-13,48,wifi,false
DEV-00266,user279@example.com,279,ios,10.4,1.4.0,Apple,Model-26,false,en-US,America/New_York,2024-08-14,55,cellular,false
DEV-00267,user280@example.com,280,android,11.5,1.5.1,Samsung,Model-27,true,en-GB,Europe/London,2024-08-15,62,ethernet,false
DEV-00268,user281@example.com,281,windows,12.6,1.6.2,Google,Model-28,false,de-DE,Asia/Kolkata,2024-08-16,69,wifi,false
DEV-00269,user282@example.com,282,macos,13.7,1.7.3,Dell,Model-29,true,fr-FR,UTC,2024-08-17,76,cellular,false
DEV-00270,user283@example.com,283,linux,14.8,1.8.4,Lenovo,Model-30,false,hi-IN,America/New_York,2024-08-18,83,ethernet,false
DEV-00271,user284@example.com,284,ios,10.0,1.0.0,Apple,Model-31,true,en-US,Europe/London,2024-08-19,90,wifi,false
DEV-00272,user285@example.com,285,android,11.1,1.1.1,Samsung,Model-32,false,en-GB,Asia/Kolkata,2024-08-20,97,cellular,false
DEV-00273,user286@example.com,286,windows,12.2,1.2.2,Google,Model-33,true,de-DE,UTC,2024-08-21,4,ethernet,false
DEV-00274,user287@example.com,287,macos,13.3,1.3.3,Dell,Model-34,false,fr-FR,America/New_York,2024-08-22,11,wifi,false
DEV-00275,user288@example.com,288,linux,14.4,1.4.4,Lenovo,Model-35,true,hi-IN,Europe/London,2024-08-23,18,cellular,false
DEV-00276,user289@example.com,289,ios,10.5,1.5.0,Apple,Model-36,false,en-US,Asia/Kolkata,2024-08-24,25,ethernet,false
DEV-00277,user290@example.com,290,android,11.6,1.6.1,Samsung,Model-37,true,en-GB,UTC,2024-08-25,32,wifi,true
DEV-00278,user291@example.com,291,windows,12.7,1.7.2,Google,Model-38,false,de-DE,America/New_York,2024-08-26,39,cellular,false
DEV-00279,ada@example.com,292,macos,13.8,1.8.3,Dell,Model-39,true,fr-FR,Europe/London,2024-08-27,46,ethernet,false
DEV-00280,user293@example.com,293,linux,14.0,1.0.4,Lenovo,Model-40,false,hi-IN,Asia/Kolkata,2024-08-28,53,wifi,false
DEV-00281,user294@example.com,294,ios,10.1,1.1.0,Apple,Model-1,true,en-US,UTC,2024-08-01,60,cellular,false
DEV-00282,user295@example.com,295,android,11.2,1.2.1,Samsung,Model-2,false,en-GB,America/New_York,2024-08-02,67,ethernet,false
DEV-00283,user296@example.com,296,windows,12.3,1.3.2,Google,Model-3,true,de-DE,Europe/London,2024-08-03,74,wifi,false
DEV-00284,user297@example.com,297,macos,13.4,1.4.3,Dell,Model-4,false,fr-FR,Asia/Kolkata,2024-08-04,81,cellular,false
DEV-00285,user298@example.com,298,linux,14.5,1.5.4,Lenovo,Model-5,true,hi-IN,UTC,2024-08-05,88,ethernet,false
DEV-00286,user299@example.com,299,ios,10.6,1.6.0,Apple,Model-6,false,en-US,America/New_York,2024-08-06,95,wifi,false
DEV-00287,user300@example.com,300,android,11.7,1.7.1,Samsung,Model-7,true,en-GB,Europe/London,2024-08-07,2,cellular,false
DEV-00288,user301@example.com,301,windows,12.8,1.8.2,Google,Model-8,false,de-DE,Asia/Kolkata,2024-08-08,9,ethernet,false
DEV-00289,user302@example.com,302,macos,13.0,1.0.3,Dell,Model-9,true,fr-FR,UTC,2024-08-09,16,wifi,false
DEV-00290,user303@example.com,303,linux,14.1,1.1.4,Lenovo,Model-10,false,hi-IN,America/New_York,2024-08-10,23,cellular,false
DEV-00291,user304@example.com,304,ios,10.2,1.2.0,Apple,Model-11,true,en-US,Europe/London,2024-08-11,30,ethernet,false
DEV-00292,user305@example.com,305,android,11.3,1.3.1,Samsung,Model-12,false,en-GB,Asia/Kolkata,2024-08-12,37,wifi,false
DEV-00293,user306@example.com,306,windows,12.4,1.4.2,Google,Model-13,true,de-DE,UTC,2024-08-13,44,cellular,false
DEV-00294,user307@example.com,307,macos,13.5,1.5.3,Dell,Model-14,false,fr-FR,America/New_York,2024-08-14,51,ethernet,false
DEV-00295,user308@example.com,308,linux,14.6,1.6.4,Lenovo,Model-15,true,hi-IN,Europe/London,2024-08-15,58,wifi,false
DEV-00296,user309@example.com,309,ios,10.7,1.7.0,Apple,Model-16,false,en-US,Asia/Kolkata,2024-08-16,65,cellular,false
DEV-00297,user310@example.com,310,android,11.8,1.8.1,Samsung,Model-17,true,en-GB,UTC,2024-08-17,72,ethernet,false
DEV-00298,user311@example.com,311,windows,12.0,1.0.2,Google,Model-18,false,de-DE,America/New_York,2024-08-18,79,wifi,false
DEV-00299,user312@example.com,312,macos,13.1,1.1.3,Dell,Model-19,true,fr-FR,Europe/London,2024-08-19,86,cellular,false
DEV-00300,user313@example.com,313,linux,14.2,1.2.4,Lenovo,Model-20,false,hi-IN,Asia/Kolkata,2024-08-20,93,ethernet,true
DEV-00301,user314@example.com,314,ios,10.3,1.3.0,Apple,Model-21,true,en-US,UTC,2024-08-21,0,wifi,false
DEV-00302,user315@example.com,315,android,11.4,1.4.1,Samsung,Model-22,false,en-GB,America/New_York,2024-08-22,7,cellular,false
DEV-00303,user316@example.com,316,windows,12.5,1.5.2,Google,Model-23,true,de-DE,Europe/London,2024-08-23,14,ethernet,false
DEV-00304,user317@example.com,317,macos,13.6,1.6.3,Dell,Model-24,false,fr-FR,Asia/Kolkata,2024-08-24,21,wifi,false
DEV-00305,user318@example.com,318,linux,14.7,1.7.4,Lenovo,Model-25,true,hi-IN,UTC,2024-08-25,28,cellular,false
DEV-00306,user319@example.com,319,ios,10.8,1.8.0,Apple,Model-26,false,en-US,America/New_York,2024-08-26,35,ethernet,false
DEV-00307,user320@example.com,320,android,11.0,1.0.1,Samsung,Model-27,true,en-GB,Europe/London,2024-08-27,42,wifi,false
DEV-00308,user321@example.com,321,windows,12.1,1.1.2,Google,Model-28,false,de-DE,Asia/Kolkata,2024-08-28,49,cellular,false
DEV-00309,user322@example.com,322,macos,13.2,1.2.3,Dell,Model-29,true,fr-FR,UTC,2024-08-01,56,ethernet,false
DEV-00310,user323@example.com,323,linux,14.3,1.3.4,Lenovo,Model-30,false,hi-IN,America/New_York,2024-08-02,63,wifi,false
DEV-00311,user324@example.com,324,ios,10.4,1.4.0,Apple,Model-31,true,en-US,Europe/London,2024-08-03,70,cellular,false
DEV-00312,user325@example.com,325,android,11.5,1.5.1,Samsung,Model-32,false,en-GB,Asia/Kolkata,2024-08-04,77,ethernet,false
DEV-00313,user326@example.com,326,windows,12.6,1.6.2,Google,Model-33,true,de-DE,UTC,2024-08-05,84,wifi,false
DEV-00314,user327@example.com,327,macos,13.7,1.7.3,Dell,Model-34,false,fr-FR,America/New_York,2024-08-06,91,cellular,false
DEV-00315,user328@example.com,328,linux,14.8,1.8.4,Lenovo,Model-35,true,hi-IN,Europe/London,2024-08-07,98,ethernet,false
DEV-00316,user329@example.com,329,ios,10.0,1.0.0,Apple,Model-36,false,en-US,Asia/Kolkata,2024-08-08,5,wifi,false
DEV-00317,user330@example.com,330,android,11.1,1.1.1,Samsung,Model-37,true,en-GB,UTC,2024-08-09,12,cellular,false
DEV-00318,user331@example.com,331,windows,12.2,1.2.2,Google,Model-38,false,de-DE,America/New_York,2024-08-10,19,ethernet,false
DEV-00319,user332@example.com,332,macos,13.3,1.3.3,Dell,Model-39,true,fr-FR,Europe/London,2024-08-11,26,wifi,false
DEV-00320,alan@example.com,333,linux,14.4,1.4.4,Lenovo,Model-40,false,hi-IN,Asia/Kolkata,2024-08-12,33,cellular,false
DEV-00321,user334@example.com,334,ios,10.5,1.5.0,Apple,Model-1,true,en-US,UTC,2024-08-13,40,ethernet,false
DEV-00322,user335@example.com,335,android,11.6,1.6.1,Samsung,Model-2,false,en-GB,America/New_York,2024-08-14,47,wifi,false
DEV-00323,user336@example.com,336,windows,12.7,1.7.2,Google,Model-3,true,de-DE,Europe/London,2024-08-15,54,cellular,true
DEV-00324,user337@example.com,337,macos,13.8,1.8.3,Dell,Model-4,false,fr-FR,Asia/Kolkata,2024-08-16,61,ethernet,false
DEV-00325,user338@example.com,338,linux,14.0,1.0.4,Lenovo,Model-5,true,hi-IN,UTC,2024-08-17,68,wifi,false
DEV-00326,user339@example.com,339,ios,10.1,1.1.0,Apple,Model-6,false,en-US,America/New_York,2024-08-18,75,cellular,false
DEV-00327,user340@example.com,340,android,11.2,1.2.1,Samsung,Model-7,true,en-GB,Europe/London,2024-08-19,82,ethernet,false
DEV-00328,user341@example.com,341,windows,12.3,1.3.2,Google,Model-8,false,de-DE,Asia/Kolkata,2024-08-20,89,wifi,false
DEV-00329,user342@example.com,342,macos,13.4,1.4.3,Dell,Model-9,true,fr-FR,UTC,2024-08-21,96,cellular,false
DEV-00330,user343@example.com,343,linux,14.5,1.5.4,Lenovo,Model-10,false,hi-IN,America/New_York,2024-08-22,3,ethernet,false
DEV-00331,user344@example.com,344,ios,10.6,1.6.0,Apple,Model-11,true,en-US,Europe/London,2024-08-23,10,wifi,false
DEV-00332,user345@example.com,345,android,11.7,1.7.1,Samsung,Model-12,false,en-GB,Asia/Kolkata,2024-08-24,17,cellular,false
DEV-00333,user346@example.com,346,windows,12.8,1.8.2,Google,Model-13,true,de-DE,UTC,2024-08-25,24,ethernet,false
DEV-00334,user347@example.com,347,macos,13.0,1.0.3,Dell,Model-14,false,fr-FR,America/New_York,2024-08-26,31,wifi,false
DEV-00335,user348@example.com,348,linux,14.1,1.1.4,Lenovo,Model-15,true,hi-IN,Europe/London,2024-08-27,38,cellular,false
DEV-00336,user349@example.com,349,ios,10.2,1.2.0,Apple,Model-16,false,en-US,Asia/Kolkata,2024-08-28,45,ethernet,false
DEV-00337,user350@example.com,350,android,11.3,1.3.1,Samsung,Model-17,true,en-GB,UTC,2024-08-01,52,wifi,false
DEV-00338,user351@example.com,351,windows,12.4,1.4.2,Google,Model-18,false,de-DE,America/New_York,2024-08-02,59,cellular,false
DEV-00339,user352@example.com,352,macos,13.5,1.5.3,Dell,Model-19,true,fr-FR,Europe/London,2024-08-03,66,ethernet,false
DEV-00340,user353@example.com,353,linux,14.6,1.6.4,Lenovo,Model-20,false,hi-IN,Asia/Kolkata,2024-08-04,73,wifi,false
DEV-00341,user354@example.com,354,ios,10.7,1.7.0,Apple,Model-21,true,en-US,UTC,2024-08-05,80,cellular,false
DEV-00342,user355@example.com,355,android,11.8,1.8.1,Samsung,Model-22,false,en-GB,America/New_York,2024-08-06,87,ethernet,false
DEV-00343,user356@example.com,356,windows,12.0,1.0.2,Google,Model-23,true,de-DE,Europe/London,2024-08-07,94,wifi,false
DEV-00344,grace@example.com,357,macos,13.1,1.1.3,Dell,Model-24,false,fr-FR,Asia/Kolkata,2024-08-08,1,cellular,false
DEV-00345,user358@example.com,358,linux,14.2,1.2.4,Lenovo,Model-25,true,hi-IN,UTC,2024-08-09,8,ethernet,false
DEV-00346,user359@example.com,359,ios,10.3,1.3.0,Apple,Model-26,false,en-US,America/New_York,2024-08-10,15,wifi,true
DEV-00347,user360@example.com,360,android,11.4,1.4.1,Samsung,Model-27,true,en-GB,Europe/London,2024-08-11,22,cellular,false
DEV-00348,user361@example.com,361,windows,12.5,1.5.2,Google,Model-28,false,de-DE,Asia/Kolkata,2024-08-12,29,ethernet,false
DEV-00349,user362@example.com,362,macos,13.6,1.6.3,Dell,Model-29,true,fr-FR,UTC,2024-08-13,36,wifi,false
DEV-00350,user363@example.com,363,linux,14.7,1.7.4,Lenovo,Model-30,false,hi-IN,America/New_York,2024-08-14,43,cellular,false
DEV-00351,user364@example.com,364,ios,10.8,1.8.0,Apple,Model-31,true,en-US,Europe/London,2024-08-15,50,ethernet,false
DEV-00352,user365@example.com,365,android,11.0,1.0.1,Samsung,Model-32,false,en-GB,Asia/Kolkata,2024-08-16,57,wifi,false
DEV-00353,user366@example.com,366,windows,12.1,1.1.2,Google,Model-33,true,de-DE,UTC,2024-08-17,64,cellular,false
DEV-00354,user367@example.com,367,macos,13.2,1.2.3,Dell,Model-34,false,fr-FR,America/New_York,2024-08-18,71,ethernet,false
DEV-00355,user368@example.com,368,linux,14.3,1.3.4,Lenovo,Model-35,true,hi-IN,Europe/London,2024-08-19,78,wifi,false
DEV-00356,user369@example.com,369,ios,10.4,1.4.0,Apple,Model-36,false,en-US,Asia/Kolkata,2024-08-20,85,cellular,false
DEV-00357,user370@example.com,370,android,11.5,1.5.1,Samsung,Model-37,true,en-GB,UTC,2024-08-21,92,ethernet,false
DEV-00358,user371@example.com,371,windows,12.6,1.6.2,Google,Model-38,false,de-DE,America/New_York,2024-08-22,99,wifi,false
DEV-00359,user372@example.com,372,macos,13.7,1.7.3,Dell,Model-39,true,fr-FR,Europe/London,2024-08-23,6,cellular,false
DEV-00360,user373@example.com,373,linux,14.8,1.8.4,Lenovo,Model-40,false,hi-IN,Asia/Kolkata,2024-08-24,13,ethernet,false
DEV-00361,user374@example.com,374,ios,10.0,1.0.0,Apple,Model-1,true,en-US,UTC,2024-08-25,20,wifi,false
DEV-00362,user375@example.com,375,android,11.1,1.1.1,Samsung,Model-2,false,en-GB,America/New_York,2024-08-26,27,cellular,false
DEV-00363,user376@example.com,376,windows,12.2,1.2.2,Google,Model-3,true,de-DE,Europe/London,2024-08-27,34,ethernet,false
DEV-00364,user377@example.com,377,macos,13.3,1.3.3,Dell,Model-4,false,fr-FR,Asia/Kolkata,2024-08-28,41,wifi,false
DEV-00365,user378@example.com,378,linux,14.4,1.4.4,Lenovo,Model-5,true,hi-IN,UTC,2024-08-01,48,cellular,false
DEV-00366,user379@example.com,379,ios,10.5,1.5.0,Apple,Model-6,false,en-US,America/New_York,2024-08-02,55,ethernet,false
DEV-00367,user380@example.com,380,android,11.6,1.6.1,Samsung,Model-7,true,en-GB,Europe/London,2024-08-03,62,wifi,false
DEV-00368,user381@example.com,381,windows,12.7,1.7.2,Google,Model-8,false,de-DE,Asia/Kolkata,2024-08-04,69,cellular,false
DEV-00369,user382@example.com,382,macos,13.8,1.8.3,Dell,Model-9,true,fr-FR,UTC,2024-08-05,76,ethernet,true
DEV-00370,user383@example.com,383,linux,14.0,1.0.4,Lenovo,Model-10,false,hi-IN,America/New_York,2024-08-06,83,wifi,false
DEV-00371,user384@example.com,384,ios,10.1,1.1.0,Apple,Model-11,true,en-US,Europe/London,2024-08-07,90,cellular,false
DEV-00372,user385@example.com,385,android,11.2,1.2.1,Samsung,Model-12,false,en-GB,Asia/Kolkata,2024-08-08,97,ethernet,false
DEV-00373,user386@example.com,386,windows,12.3,1.3.2,Google,Model-13,true,de-DE,UTC,2024-08-09,4,wifi,false
DEV-00374,user387@example.com,387,macos,13.4,1.4.3,Dell,Model-14,false,fr-FR,America/New_York,2024-08-10,11,cellular,false
DEV-00375,user388@example.com,388,linux,14.5,1.5.4,Lenovo,Model-15,true,hi-IN,Europe/London,2024-08-11,18,ethernet,false
DEV-00376,ada@example.com,389,ios,10.6,1.6.0,Apple,Model-16,false,en-US,Asia/Kolkata,2024-08-12,25,wifi,false
DEV-00377,user390@example.com,390,android,11.7,1.7.1,Samsung,Model-17,true,en-GB,UTC,2024-08-13,32,cellular,false
DEV-00378,user391@example.com,391,windows,12.8,1.8.2,Google,Model-18,false,de-DE,America/New_York,2024-08-14,39,ethernet,false
DEV-00379,user392@example.com,392,macos,13.0,1.0.3,Dell,Model-19,true,fr-FR,Europe/London,2024-08-15,46,wifi,false
DEV-00380,user393@example.com,393,linux,14.1,1.1.4,Lenovo,Model-20,false,hi-IN,Asia/Kolkata,2024-08-16,53,cellular,false
DEV-00381,user394@example.com,394,ios,10.2,1.2.0,Apple,Model-21,true,en-US,UTC,2024-08-17,60,ethernet,false
DEV-00382,user395@example.com,395,android,11.3,1.3.1,Samsung,Model-22,false,en-GB,America/New_York,2024-08-18,67,wifi,false
DEV-00383,user396@example.com,396,windows,12.4,1.4.2,Google,Model-23,true,de-DE,Europe/London,2024-08-19,74,cellular,false
