refund_id,email,customer_id,invoice_id,amount_usd,reason,status,created_at
RF-00371,user402@example.com,402,INV-00371,71,goodwill,approved,2024-07-07
RF-00372,user403@example.com,403,INV-00372,82,defect,rejected,2024-07-08
RF-00373,user404@example.com,404,INV-00373,93,duplicate,pending,2024-07-09
RF-00374,user405@example.com,405,INV-00374,104,fraud,approved,2024-07-10
RF-00375,user406@example.com,406,INV-00375,115,goodwill,rejected,2024-07-11
RF-00376,user407@example.com,407,INV-00376,126,defect,pending,2024-07-12
RF-00377,user408@example.com,408,INV-00377,137,duplicate,approved,2024-07-13
RF-00378,user409@example.com,409,INV-00378,148,fraud,rejected,2024-07-14
RF-00379,user410@example.com,410,INV-00379,159,goodwill,pending,2024-07-15
RF-00380,user411@example.com,411,INV-00380,170,defect,approved,2024-07-16
RF-00381,user412@example.com,412,INV-00381,181,duplicate,rejected,2024-07-17
RF-00382,user413@example.com,413,INV-00382,192,fraud,pending,2024-07-18
RF-00383,user414@example.com,414,INV-00383,203,goodwill,approved,2024-07-19
RF-00384,user415@example.com,415,INV-00384,214,defect,rejected,2024-07-20
RF-00385,alan@example.com,416,INV-00385,225,duplicate,pending,2024-07-21
RF-00386,user417@example.com,417,INV-00386,236,fraud,approved,2024-07-22
RF-00387,user418@example.com,418,INV-00387,247,goodwill,rejected,2024-07-23
RF-00388,user419@example.com,419,INV-00388,258,defect,pending,2024-07-24
RF-00389,user420@example.com,420,INV-00389,269,duplicate,approved,2024-07-25
RF-00390,user421@example.com,421,INV-00390,280,fraud,rejected,2024-07-26
RF-00391,user422@example.com,422,INV-00391,291,goodwill,pending,2024-07-27
RF-00392,user423@example.com,423,INV-00392,302,defect,approved,2024-07-28
RF-00393,user424@example.com,424,INV-00393,313,duplicate,rejected,2024-07-01
RF-00394,user425@example.com,425,INV-00394,324,fraud,pending,2024-07-02
RF-00395,user426@example.com,426,INV-00395,335,goodwill,approved,2024-07-03
RF-00396,user427@example.com,427,INV-00396,346,defect,rejected,2024-07-04
RF-00397,user428@example.com,428,INV-00397,357,duplicate,pending,2024-07-05
RF-00398,user429@example.com,429,INV-00398,368,fraud,approved,2024-07-06
RF-00399,user430@example.com,430,INV-00399,379,goodwill,rejected,2024-07-07
RF-00400,user431@example.com,431,INV-00400,390,defect,pending,2024-07-08
RF-00401,user432@example.com,432,INV-00401,401,duplicate,approved,2024-07-09
RF-00402,user433@example.com,433,INV-00402,412,fraud,rejected,2024-07-10
RF-00403,user434@example.com,434,INV-00403,423,goodwill,pending,2024-07-11
RF-00404,user435@example.com,435,INV-00404,434,defect,approved,2024-07-12
RF-00405,user436@example.com,436,INV-00405,445,duplicate,rejected,2024-07-13
RF-00406,user437@example.com,437,INV-00406,456,fraud,pending,2024-07-14
RF-00407,user438@example.com,438,INV-00407,467,goodwill,approved,2024-07-15
RF-00408,user439@example.com,439,INV-00408,478,defect,rejected,2024-07-16
RF-00409,user440@example.com,440,INV-00409,489,duplicate,pending,2024-07-17
RF-00410,user441@example.com,441,INV-00410,500,fraud,approved,2024-07-18
RF-00411,user442@example.com,442,INV-00411,11,goodwill,rejected,2024-07-19
RF-00412,user443@example.com,443,INV-00412,22,defect,pending,2024-07-20
RF-00413,user444@example.com,444,INV-00413,33,duplicate,approved,2024-07-21
RF-00414,user445@example.com,445,INV-00414,44,fraud,rejected,2024-07-22
RF-00415,grace@example.com,446,INV-00415,55,goodwill,pending,2024-07-23
RF-00416,user447@example.com,447,INV-00416,66,defect,approved,2024-07-24
RF-00417,user448@example.com,448,INV-00417,77,duplicate,rejected,2024-07-25
RF-00418,user449@example.com,449,INV-00418,88,fraud,pending,2024-07-26
RF-00419,user450@example.com,450,INV-00419,99,goodwill,approved,2024-07-27
RF-00420,user451@example.com,451,INV-00420,110,defect,rejected,2024-07-28
RF-00421,user452@example.com,452,INV-00421,121,duplicate,pending,2024-07-01
RF-00422,user453@example.com,453,INV-00422,132,fraud,approved,2024-07-02
RF-00423,user454@example.com,454,INV-00423,143,goodwill,rejected,2024-07-03
RF-00424,user455@example.com,455,INV-00424,154,defect,pending,2024-07-04
RF-00425,user456@example.com,456,INV-00425,165,duplicate,approved,2024-07-05
RF-00426,user457@example.com,457,INV-00426,176,fraud,rejected,2024-07-06
RF-00427,user458@example.com,458,INV-00427,187,goodwill,pending,2024-07-07
RF-00428,user459@example.com,459,INV-00428,198,defect,approved,2024-07-08
RF-00429,user460@example.com,460,INV-00429,209,duplicate,rejected,2024-07-09
RF-00430,user461@example.com,461,INV-00430,220,fraud,pending,2024-07-10
RF-00431,user462@example.com,462,INV-00431,231,goodwill,approved,2024-07-11
RF-00432,user463@example.com,463,INV-00432,242,defect,rejected,2024-07-12
RF-00433,user464@example.com,464,INV-00433,253,duplicate,pending,2024-07-13
RF-00434,user465@example.com,465,INV-00434,264,fraud,approved,2024-07-14
RF-00435,user466@example.com,466,INV-00435,275,goodwill,rejected,2024-07-15
RF-00436,user467@example.com,467,INV-00436,286,defect,pending,2024-07-16
RF-00437,user468@example.com,468,INV-00437,297,duplicate,approved,2024-07-17
RF-00438,user469@example.com,469,INV-00438,308,fraud,rejected,2024-07-18
RF-00439,user470@example.com,470,INV-00439,319,goodwill,pending,2024-07-19
RF-00440,user471@example.com,471,INV-00440,330,defect,approved,2024-07-20
RF-00441,user472@example.com,472,INV-00441,341,duplicate,rejected,2024-07-21
RF-00442,user473@example.com,473,INV-00442,352,fraud,pending,2024-07-22
RF-00443,user474@example.com,474,INV-00443,363,goodwill,approved,2024-07-23
RF-00444,user475@example.com,475,INV-00444,374,defect,rejected,2024-07-24
RF-00445,user476@example.com,476,INV-00445,385,duplicate,pending,2024-07-25
RF-00446,user477@example.com,477,INV-00446,396,fraud,approved,2024-07-26
RF-00447,user478@example.com,478,INV-00447,407,goodwill,rejected,2024-07-27
RF-00448,user479@example.com,479,INV-00448,418,defect,pending,2024-07-28
RF-00449,user480@example.com,480,INV-00449,429,duplicate,approved,2024-07-01
RF-00450,user481@example.com,481,INV-00450,440,fraud,rejected,2024-07-02
RF-00451,user482@example.com,482,INV-00451,451,goodwill,pending,2024-07-03
RF-00452,user483@example.com,483,INV-00452,462,defect,approved,2024-07-04
RF-00453,user484@example.com,484,INV-00453,473,duplicate,rejected,2024-07-05
RF-00454,user485@example.com,485,INV-00454,484,fraud,pending,2024-07-06
RF-00455,ada@example.com,486,INV-00455,495,goodwill,approved,2024-07-07
RF-00456,user487@example.com,487,INV-00456,6,defect,rejected,2024-07-08
RF-00457,user488@example.com,488,INV-00457,17,duplicate,pending,2024-07-09
RF-00458,user489@example.com,489,INV-00458,28,fraud,approved,2024-07-10
RF-00459,user490@example.com,490,INV-00459,39,goodwill,rejected,2024-07-11
RF-00460,user491@example.com,491,INV-00460,50,defect,pending,2024-07-12
RF-00461,user492@example.com,492,INV-00461,61,duplicate,approved,2024-07-13
RF-00462,user493@example.com,493,INV-00462,72,fraud,rejected,2024-07-14
RF-00463,user494@example.com,494,INV-00463,83,goodwill,pending,2024-07-15
RF-00464,user495@example.com,495,INV-00464,94,defect,approved,2024-07-16
RF-00465,user496@example.com,496,INV-00465,105,duplicate,rejected,2024-07-17
RF-00466,user497@example.com,497,INV-00466,116,fraud,pending,2024-07-18
RF-00467,user498@example.com,498,INV-00467,127,goodwill,approved,2024-07-19
RF-00468,alan@example.com,499,INV-00468,138,defect,rejected,2024-07-20
RF-00469,user500@example.com,500,INV-00469,149,duplicate,pending,2024-07-21
RF-00470,user501@example.com,501,INV-00470,160,fraud,approved,2024-07-22
RF-00471,user502@example.com,502,INV-00471,171,goodwill,rejected,2024-07-23
RF-00472,user503@example.com,503,INV-00472,182,defect,pending,2024-07-24
RF-00473,user504@example.com,504,INV-00473,193,duplicate,approved,2024-07-25
RF-00474,user505@example.com,505,INV-00474,204,fraud,rejected,2024-07-26
RF-00475,user506@example.com,506,INV-00475,215,goodwill,pending,2024-07-27
RF-00476,user507@example.com,507,INV-00476,226,defect,approved,2024-07-28
RF-00477,user508@example.com,508,INV-00477,237,duplicate,rejected,2024-07-01
RF-00478,user509@example.com,509,INV-00478,248,fraud,pending,2024-07-02
RF-00479,user510@example.com,510,INV-00479,259,goodwill,approved,2024-07-03
RF-00480,user511@example.com,511,INV-00480,270,defect,rejected,2024-07-04
RF-00481,user512@example.com,512,INV-00481,281,duplicate,pending,2024-07-05
RF-00482,user513@example.com,513,INV-00482,292,fraud,approved,2024-07-06
RF-00483,user514@example.com,514,INV-00483,303,goodwill,rejected,2024-07-07
RF-00484,user515@example.com,515,INV-00484,314,defect,pending,2024-07-08
RF-00485,user516@example.com,516,INV-00485,325,duplicate,approved,2024-07-09
RF-00486,user517@example.com,517,INV-00486,336,fraud,rejected,2024-07-10
RF-00487,user518@example.com,518,INV-00487,347,goodwill,pending,2024-07-11
RF-00488,user519@example.com,519,INV-00488,358,defect,approved,2024-07-12
RF-00489,user520@example.com,520,INV-00489,369,duplicate,rejected,2024-07-13
RF-00490,user521@example.com,521,INV-00490,380,fraud,pending,2024-07-14
RF-00491,user522@example.com,522,INV-00491,391,goodwill,approved,2024-07-15
RF-00492,user523@example.com,523,INV-00492,402,defect,rejected,2024-07-16
RF-00493,user524@example.com,524,INV-00493,413,duplicate,pending,2024-07-17
RF-00494,user525@example.com,525,INV-00494,424,fraud,approved,2024-07-18
RF-00495,user526@example.com,526,INV-00495,435,goodwill,rejected,2024-07-19
RF-00496,user527@example.com,527,INV-00496,446,defect,pending,2024-07-20
RF-00497,user528@example.com,528,INV-00497,457,duplicate,approved,2024-07-21
RF-00498,user529@example.com,529,INV-00498,468,fraud,rejected,2024-07-22
RF-00499,user530@example.com,530,INV-00499,479,goodwill,pending,2024-07-23
RF-00500,user531@example.com,531,INV-00500,490,defect,approved,2024-07-24
RF-00501,user532@example.com,532,INV-00501,1,duplicate,rejected,2024-07-25
RF-00502,user533@example.com,533,INV-00502,12,fraud,pending,2024-07-26
RF-00503,user534@example.com,534,INV-00503,23,goodwill,approved,2024-07-27
RF-00504,grace@example.com,535,INV-00504,34,defect,rejected,2024-07-28
RF-00505,user536@example.com,536,INV-00505,45,duplicate,pending,2024-07-01
RF-00506,user537@example.com,537,INV-00506,56,fraud,approved,2024-07-02
RF-00507,user538@example.com,538,INV-00507,67,goodwill,rejected,2024-07-03
RF-00508,user539@example.com,539,INV-00508,78,defect,pending,2024-07-04
RF-00509,user540@example.com,540,INV-00509,89,duplicate,approved,2024-07-05
RF-00510,user541@example.com,541,INV-00510,100,fraud,rejected,2024-07-06
RF-00511,user542@example.com,542,INV-00511,111,goodwill,pending,2024-07-07
RF-00512,user543@example.com,543,INV-00512,122,defect,approved,2024-07-08
RF-00513,user544@example.com,544,INV-00513,133,duplicate,rejected,2024-07-09
RF-00514,user545@example.com,545,INV-00514,144,fraud,pending,2024-07-10
RF-00515,user546@example.com,546,INV-00515,155,goodwill,approved,2024-07-11
RF-00516,user547@example.com,547,INV-00516,166,defect,rejected,2024-07-12
RF-00517,user548@example.com,548,INV-00517,177,duplicate,pending,2024-07-13
RF-00518,user549@example.com,549,INV-00518,188,fraud,approved,2024-07-14
RF-00519,user550@example.com,550,INV-00519,199,goodwill,rejected,2024-07-15
RF-00520,user551@example.com,551,INV-00520,210,defect,pending,2024-07-16
RF-00521,user552@example.com,552,INV-00521,221,duplicate,approved,2024-07-17
RF-00522,user553@example.com,553,INV-00522,232,fraud,rejected,2024-07-18
RF-00523,user554@example.com,554,INV-00523,243,goodwill,pending,2024-07-19
RF-00524,user555@example.com,555,INV-00524,254,defect,approved,2024-07-20
RF-00525,user556@example.com,556,INV-00525,265,duplicate,rejected,2024-07-21
RF-00526,user557@example.com,557,INV-00526,276,fraud,pending,2024-07-22
RF-00527,user558@example.com,558,INV-00527,287,goodwill,approved,2024-07-23
RF-00528,user559@example.com,559,INV-00528,298,defect,rejected,2024-07-24
RF-00529,user560@example.com,560,INV-00529,309,duplicate,pending,2024-07-25
RF-00530,user561@example.com,561,INV-00530,320,fraud,approved,2024-07-26
RF-00531,user562@example.com,562,INV-00531,331,goodwill,rejected,2024-07-27
RF-00532,user563@example.com,563,INV-00532,342,defect,pending,2024-07-28
RF-00533,user564@example.com,564,INV-00533,353,duplicate,approved,2024-07-01
RF-00534,user565@example.com,565,INV-00534,364,fraud,rejected,2024-07-02
RF-00535,user566@example.com,566,INV-00535,375,goodwill,pending,2024-07-03
RF-00536,user567@example.com,567,INV-00536,386,defect,approved,2024-07-04
RF-00537,user568@example.com,568,INV-00537,397,duplicate,rejected,2024-07-05
RF-00538,user569@example.com,569,INV-00538,408,fraud,pending,2024-07-06
RF-00539,user570@example.com,570,INV-00539,419,goodwill,approved,2024-07-07
RF-00540,user571@example.com,571,INV-00540,430,defect,rejected,2024-07-08
RF-00541,user572@example.com,572,INV-00541,441,duplicate,pending,2024-07-09
RF-00542,user573@example.com,573,INV-00542,452,fraud,approved,2024-07-10
RF-00543,user574@example.com,574,INV-00543,463,goodwill,rejected,2024-07-11
RF-00544,user575@example.com,575,INV-00544,474,defect,pending,2024-07-12
RF-00545,user576@example.com,576,INV-00545,485,duplicate,approved,2024-07-13
RF-00546,user577@example.com,577,INV-00546,496,fraud,rejected,2024-07-14
RF-00547,user578@example.com,578,INV-00547,7,goodwill,pending,2024-07-15
RF-00548,user579@example.com,579,INV-00548,18,defect,approved,2024-07-16
RF-00549,user580@example.com,580,INV-00549,29,duplicate,rejected,2024-07-17
RF-00550,user581@example.com,581,INV-00550,40,fraud,pending,2024-07-18
RF-00551,alan@example.com,582,INV-00551,51,goodwill,approved,2024-07-19
RF-00552,ada@example.com,583,INV-00552,62,defect,rejected,2024-07-20
RF-00553,user584@example.com,584,INV-00553,73,duplicate,pending,2024-07-21
RF-00554,user585@example.com,585,INV-00554,84,fraud,approved,2024-07-22
RF-00555,user586@example.com,586,INV-00555,95,goodwill,rejected,2024-07-23
RF-00556,user587@example.com,587,INV-00556,106,defect,pending,2024-07-24
RF-00557,user588@example.com,588,INV-00557,117,duplicate,approved,2024-07-25
RF-00558,user589@example.com,589,INV-00558,128,fraud,rejected,2024-07-26
RF-00559,user590@example.com,590,INV-00559,139,goodwill,pending,2024-07-27
RF-00560,user591@example.com,591,INV-00560,150,defect,approved,2024-07-28
RF-00561,user592@example.com,592,INV-00561,161,duplicate,rejected,2024-07-01
RF-00562,user593@example.com,593,INV-00562,172,fraud,pending,2024-07-02
RF-00563,user594@example.com,594,INV-00563,183,goodwill,approved,2024-07-03
RF-00564,user595@example.com,595,INV-00564,194,defect,rejected,2024-07-04
RF-00565,user596@example.com,596,INV-00565,205,duplicate,pending,2024-07-05
RF-00566,user597@example.com,597,INV-00566,216,fraud,approved,2024-07-06
RF-00567,user598@example.com,598,INV-00567,227,goodwill,rejected,2024-07-07
RF-00568,user599@example.com,599,INV-00568,238,defect,pending,2024-07-08
RF-00569,user600@example.com,600,INV-00569,249,duplicate,approved,2024-07-09
RF-00570,user601@example.com,601,INV-00570,260,fraud,rejected,2024-07-10
RF-00571,user602@example.com,602,INV-00571,271,goodwill,pending,2024-07-11
RF-00572,user603@example.com,603,INV-00572,282,defect,approved,2024-07-12
RF-00573,user604@example.com,604,INV-00573,293,duplicate,rejected,2024-07-13
RF-00574,user605@example.com,605,INV-00574,304,fraud,pending,2024-07-14
RF-00575,user606@example.com,606,INV-00575,315,goodwill,approved,2024-07-15
RF-00576,user607@example.com,607,INV-00576,326,defect,rejected,2024-07-16
RF-00577,user608@example.com,608,INV-00577,337,duplicate,pending,2024-07-17
RF-00578,user609@example.com,609,INV-00578,348,fraud,approved,2024-07-18
RF-00579,user610@example.com,610,INV-00579,359,goodwill,rejected,2024-07-19
RF-00580,user611@example.com,611,INV-00580,370,defect,pending,2024-07-20
RF-00581,user612@example.com,612,INV-00581,381,duplicate,approved,2024-07-21
RF-00582,user613@example.com,613,INV-00582,392,fraud,rejected,2024-07-22
RF-00583,user614@example.com,614,INV-00583,403,goodwill,pending,2024-07-23
RF-00584,user615@example.com,615,INV-00584,414,defect,approved,2024-07-24
RF-00585,user616@example.com,616,INV-00585,425,duplicate,rejected,2024-07-25
RF-00586,user617@example.com,617,INV-00586,436,fraud,pending,2024-07-26
RF-00587,user618@example.com,618,INV-00587,447,goodwill,approved,2024-07-27
RF-00588,user619@example.com,619,INV-00588,458,defect,rejected,2024-07-28
RF-00589,user620@example.com,620,INV-00589,469,duplicate,pending,2024-07-01
RF-00590,user621@example.com,621,INV-00590,480,fraud,approved,2024-07-02
RF-00591,user622@example.com,622,INV-00591,491,goodwill,rejected,2024-07-03
RF-00592,user623@example.com,623,INV-00592,2,defect,pending,2024-07-04
RF-00593,grace@example.com,624,INV-00593,13,duplicate,approved,2024-07-05
RF-00594,user625@example.com,625,INV-00594,24,fraud,rejected,2024-07-06
RF-00595,user626@example.com,626,INV-00595,35,goodwill,pending,2024-07-07
RF-00596,user627@example.com,627,INV-00596,46,defect,approved,2024-07-08
RF-00597,user628@example.com,628,INV-00597,57,duplicate,rejected,2024-07-09
RF-00598,user629@example.com,629,INV-00598,68,fraud,pending,2024-07-10
RF-00599,user630@example.com,630,INV-00599,79,goodwill,approved,2024-07-11
RF-00600,user631@example.com,631,INV-00600,90,defect,rejected,2024-07-12
RF-00601,user632@example.com,632,INV-00601,101,duplicate,pending,2024-07-13
RF-00602,user633@example.com,633,INV-00602,112,fraud,approved,2024-07-14
RF-00603,user634@example.com,634,INV-00603,123,goodwill,rejected,2024-07-15
RF-00604,user635@example.com,635,INV-00604,134,defect,pending,2024-07-16
RF-00605,user636@example.com,636,INV-00605,145,duplicate,approved,2024-07-17
RF-00606,user637@example.com,637,INV-00606,156,fraud,rejected,2024-07-18
RF-00607,user638@example.com,638,INV-00607,167,goodwill,pending,2024-07-19
