event_id,session_id,customer_id,email,event_type,sku,brand_code,event_at,region_code
EVT-0000208,SES-000208,208,user208@example.com,purchase,NIKE-SKU-00208,NIKE,2024-06-12T12:00:00Z,IN-EAST
EVT-0000209,SES-000209,209,user209@example.com,view,PUMA-SKU-00209,PUMA,2024-06-13T12:00:00Z,IN-WEST
EVT-0000210,SES-000210,210,user210@example.com,add_to_cart,NIKE-SKU-00210,NIKE,2024-06-14T12:00:00Z,IN-NORTH
EVT-0000211,SES-000211,211,user211@example.com,checkout,PUMA-SKU-00211,PUMA,2024-06-15T12:00:00Z,IN-SOUTH
EVT-0000212,SES-000212,212,user212@example.com,purchase,NIKE-SKU-00212,NIKE,2024-06-16T12:00:00Z,IN-EAST
EVT-0000213,SES-000213,213,user213@example.com,view,PUMA-SKU-00213,PUMA,2024-06-17T12:00:00Z,IN-WEST
EVT-0000214,SES-000214,214,user214@example.com,add_to_cart,NIKE-SKU-00214,NIKE,2024-06-18T12:00:00Z,IN-NORTH
EVT-0000215,SES-000215,215,user215@example.com,checkout,PUMA-SKU-00215,PUMA,2024-06-19T12:00:00Z,IN-SOUTH
EVT-0000216,SES-000216,216,user216@example.com,purchase,NIKE-SKU-00216,NIKE,2024-06-20T12:00:00Z,IN-EAST
EVT-0000217,SES-000217,217,user217@example.com,view,PUMA-SKU-00217,PUMA,2024-06-21T12:00:00Z,IN-WEST
EVT-0000218,SES-000218,218,user218@example.com,add_to_cart,NIKE-SKU-00218,NIKE,2024-06-22T12:00:00Z,IN-NORTH
EVT-0000219,SES-000219,219,user219@example.com,checkout,PUMA-SKU-00219,PUMA,2024-06-23T12:00:00Z,IN-SOUTH
EVT-0000220,SES-000220,220,user220@example.com,purchase,NIKE-SKU-00220,NIKE,2024-06-24T12:00:00Z,IN-EAST
EVT-0000221,SES-000221,221,user221@example.com,view,PUMA-SKU-00221,PUMA,2024-06-25T12:00:00Z,IN-WEST
EVT-0000222,SES-000222,222,user222@example.com,add_to_cart,NIKE-SKU-00222,NIKE,2024-06-26T12:00:00Z,IN-NORTH
EVT-0000223,SES-000223,223,user223@example.com,checkout,PUMA-SKU-00223,PUMA,2024-06-27T12:00:00Z,IN-SOUTH
EVT-0000224,SES-000224,224,user224@example.com,purchase,NIKE-SKU-00224,NIKE,2024-06-28T12:00:00Z,IN-EAST
EVT-0000225,SES-000225,225,user225@example.com,view,PUMA-SKU-00225,PUMA,2024-06-01T12:00:00Z,IN-WEST
EVT-0000226,SES-000226,226,user226@example.com,add_to_cart,NIKE-SKU-00226,NIKE,2024-06-02T12:00:00Z,IN-NORTH
EVT-0000227,SES-000227,227,user227@example.com,checkout,PUMA-SKU-00227,PUMA,2024-06-03T12:00:00Z,IN-SOUTH
EVT-0000228,SES-000228,228,user228@example.com,purchase,NIKE-SKU-00228,NIKE,2024-06-04T12:00:00Z,IN-EAST
EVT-0000229,SES-000229,229,user229@example.com,view,PUMA-SKU-00229,PUMA,2024-06-05T12:00:00Z,IN-WEST
EVT-0000230,SES-000230,230,user230@example.com,add_to_cart,NIKE-SKU-00230,NIKE,2024-06-06T12:00:00Z,IN-NORTH
EVT-0000231,SES-000231,231,user231@example.com,checkout,PUMA-SKU-00231,PUMA,2024-06-07T12:00:00Z,IN-SOUTH
EVT-0000232,SES-000232,232,user232@example.com,purchase,NIKE-SKU-00232,NIKE,2024-06-08T12:00:00Z,IN-EAST
EVT-0000233,SES-000233,233,user233@example.com,view,PUMA-SKU-00233,PUMA,2024-06-09T12:00:00Z,IN-WEST
EVT-0000234,SES-000234,234,user234@example.com,add_to_cart,NIKE-SKU-00234,NIKE,2024-06-10T12:00:00Z,IN-NORTH
EVT-0000235,SES-000235,235,user235@example.com,checkout,PUMA-SKU-00235,PUMA,2024-06-11T12:00:00Z,IN-SOUTH
EVT-0000236,SES-000236,236,user236@example.com,purchase,NIKE-SKU-00236,NIKE,2024-06-12T12:00:00Z,IN-EAST
EVT-0000237,SES-000237,237,user237@example.com,view,PUMA-SKU-00237,PUMA,2024-06-13T12:00:00Z,IN-WEST
EVT-0000238,SES-000238,238,user238@example.com,add_to_cart,NIKE-SKU-00238,NIKE,2024-06-14T12:00:00Z,IN-NORTH
EVT-0000239,SES-000239,239,user239@example.com,checkout,PUMA-SKU-00239,PUMA,2024-06-15T12:00:00Z,IN-SOUTH
EVT-0000240,SES-000240,240,user240@example.com,purchase,NIKE-SKU-00240,NIKE,2024-06-16T12:00:00Z,IN-EAST
EVT-0000241,SES-000241,241,user241@example.com,view,PUMA-SKU-00241,PUMA,2024-06-17T12:00:00Z,IN-WEST
EVT-0000242,SES-000242,242,user242@example.com,add_to_cart,NIKE-SKU-00242,NIKE,2024-06-18T12:00:00Z,IN-NORTH
EVT-0000243,SES-000243,243,user243@example.com,checkout,PUMA-SKU-00243,PUMA,2024-06-19T12:00:00Z,IN-SOUTH
EVT-0000244,SES-000244,244,user244@example.com,purchase,NIKE-SKU-00244,NIKE,2024-06-20T12:00:00Z,IN-EAST
EVT-0000245,SES-000245,245,user245@example.com,view,PUMA-SKU-00245,PUMA,2024-06-21T12:00:00Z,IN-WEST
EVT-0000246,SES-000246,246,user246@example.com,add_to_cart,NIKE-SKU-00246,NIKE,2024-06-22T12:00:00Z,IN-NORTH
EVT-0000247,SES-000247,247,user247@example.com,checkout,PUMA-SKU-00247,PUMA,2024-06-23T12:00:00Z,IN-SOUTH
EVT-0000248,SES-000248,248,user248@example.com,purchase,NIKE-SKU-00248,NIKE,2024-06-24T12:00:00Z,IN-EAST
EVT-0000249,SES-000249,249,user249@example.com,view,PUMA-SKU-00249,PUMA,2024-06-25T12:00:00Z,IN-WEST
EVT-0000250,SES-000250,250,user250@example.com,add_to_cart,NIKE-SKU-00250,NIKE,2024-06-26T12:00:00Z,IN-NORTH
EVT-0000251,SES-000251,251,user251@example.com,checkout,PUMA-SKU-00001,PUMA,2024-06-27T12:00:00Z,IN-SOUTH
EVT-0000252,SES-000252,252,user252@example.com,purchase,NIKE-SKU-00002,NIKE,2024-06-28T12:00:00Z,IN-EAST
EVT-0000253,SES-000253,253,user253@example.com,view,PUMA-SKU-00003,PUMA,2024-06-01T12:00:00Z,IN-WEST
EVT-0000254,SES-000254,254,user254@example.com,add_to_cart,NIKE-SKU-00004,NIKE,2024-06-02T12:00:00Z,IN-NORTH
EVT-0000255,SES-000255,255,user255@example.com,checkout,PUMA-SKU-00005,PUMA,2024-06-03T12:00:00Z,IN-SOUTH
EVT-0000256,SES-000256,256,user256@example.com,purchase,NIKE-SKU-00006,NIKE,2024-06-04T12:00:00Z,IN-EAST
EVT-0000257,SES-000257,257,user257@example.com,view,PUMA-SKU-00007,PUMA,2024-06-05T12:00:00Z,IN-WEST
EVT-0000258,SES-000258,258,user258@example.com,add_to_cart,NIKE-SKU-00008,NIKE,2024-06-06T12:00:00Z,IN-NORTH
EVT-0000259,SES-000259,259,user259@example.com,checkout,PUMA-SKU-00009,PUMA,2024-06-07T12:00:00Z,IN-SOUTH
EVT-0000260,SES-000260,260,user260@example.com,purchase,NIKE-SKU-00010,NIKE,2024-06-08T12:00:00Z,IN-EAST
EVT-0000261,SES-000261,261,user261@example.com,view,PUMA-SKU-00011,PUMA,2024-06-09T12:00:00Z,IN-WEST
EVT-0000262,SES-000262,262,user262@example.com,add_to_cart,NIKE-SKU-00012,NIKE,2024-06-10T12:00:00Z,IN-NORTH
EVT-0000263,SES-000263,263,user263@example.com,checkout,PUMA-SKU-00013,PUMA,2024-06-11T12:00:00Z,IN-SOUTH
EVT-0000264,SES-000264,264,user264@example.com,purchase,NIKE-SKU-00014,NIKE,2024-06-12T12:00:00Z,IN-EAST
EVT-0000265,SES-000265,265,user265@example.com,view,PUMA-SKU-00015,PUMA,2024-06-13T12:00:00Z,IN-WEST
EVT-0000266,SES-000266,266,user266@example.com,add_to_cart,NIKE-SKU-00016,NIKE,2024-06-14T12:00:00Z,IN-NORTH
EVT-0000267,SES-000267,267,user267@example.com,checkout,PUMA-SKU-00017,PUMA,2024-06-15T12:00:00Z,IN-SOUTH
EVT-0000268,SES-000268,268,user268@example.com,purchase,NIKE-SKU-00018,NIKE,2024-06-16T12:00:00Z,IN-EAST
EVT-0000269,SES-000269,269,user269@example.com,view,PUMA-SKU-00019,PUMA,2024-06-17T12:00:00Z,IN-WEST
EVT-0000270,SES-000270,270,user270@example.com,add_to_cart,NIKE-SKU-00020,NIKE,2024-06-18T12:00:00Z,IN-NORTH
EVT-0000271,SES-000271,271,user271@example.com,checkout,PUMA-SKU-00021,PUMA,2024-06-19T12:00:00Z,IN-SOUTH
EVT-0000272,SES-000272,272,user272@example.com,purchase,NIKE-SKU-00022,NIKE,2024-06-20T12:00:00Z,IN-EAST
EVT-0000273,SES-000273,273,user273@example.com,view,PUMA-SKU-00023,PUMA,2024-06-21T12:00:00Z,IN-WEST
EVT-0000274,SES-000274,274,user274@example.com,add_to_cart,NIKE-SKU-00024,NIKE,2024-06-22T12:00:00Z,IN-NORTH
EVT-0000275,SES-000275,275,user275@example.com,checkout,PUMA-SKU-00025,PUMA,2024-06-23T12:00:00Z,IN-SOUTH
EVT-0000276,SES-000276,276,user276@example.com,purchase,NIKE-SKU-00026,NIKE,2024-06-24T12:00:00Z,IN-EAST
EVT-0000277,SES-000277,277,user277@example.com,view,PUMA-SKU-00027,PUMA,2024-06-25T12:00:00Z,IN-WEST
EVT-0000278,SES-000278,278,user278@example.com,add_to_cart,NIKE-SKU-00028,NIKE,2024-06-26T12:00:00Z,IN-NORTH
EVT-0000279,SES-000279,279,user279@example.com,checkout,PUMA-SKU-00029,PUMA,2024-06-27T12:00:00Z,IN-SOUTH
EVT-0000280,SES-000280,280,user280@example.com,purchase,NIKE-SKU-00030,NIKE,2024-06-28T12:00:00Z,IN-EAST
EVT-0000281,SES-000281,281,user281@example.com,view,PUMA-SKU-00031,PUMA,2024-06-01T12:00:00Z,IN-WEST
EVT-0000282,SES-000282,282,user282@example.com,add_to_cart,NIKE-SKU-00032,NIKE,2024-06-02T12:00:00Z,IN-NORTH
EVT-0000283,SES-000283,283,user283@example.com,checkout,PUMA-SKU-00033,PUMA,2024-06-03T12:00:00Z,IN-SOUTH
EVT-0000284,SES-000284,284,user284@example.com,purchase,NIKE-SKU-00034,NIKE,2024-06-04T12:00:00Z,IN-EAST
EVT-0000285,SES-000285,285,user285@example.com,view,PUMA-SKU-00035,PUMA,2024-06-05T12:00:00Z,IN-WEST
EVT-0000286,SES-000286,286,user286@example.com,add_to_cart,NIKE-SKU-00036,NIKE,2024-06-06T12:00:00Z,IN-NORTH
EVT-0000287,SES-000287,287,user287@example.com,checkout,PUMA-SKU-00037,PUMA,2024-06-07T12:00:00Z,IN-SOUTH
EVT-0000288,SES-000288,288,user288@example.com,purchase,NIKE-SKU-00038,NIKE,2024-06-08T12:00:00Z,IN-EAST
EVT-0000289,SES-000289,289,user289@example.com,view,PUMA-SKU-00039,PUMA,2024-06-09T12:00:00Z,IN-WEST
EVT-0000290,SES-000290,290,user290@example.com,add_to_cart,NIKE-SKU-00040,NIKE,2024-06-10T12:00:00Z,IN-NORTH
EVT-0000291,SES-000291,291,user291@example.com,checkout,PUMA-SKU-00041,PUMA,2024-06-11T12:00:00Z,IN-SOUTH
EVT-0000292,SES-000292,292,user292@example.com,purchase,NIKE-SKU-00042,NIKE,2024-06-12T12:00:00Z,IN-EAST
EVT-0000293,SES-000293,293,user293@example.com,view,PUMA-SKU-00043,PUMA,2024-06-13T12:00:00Z,IN-WEST
EVT-0000294,SES-000294,294,user294@example.com,add_to_cart,NIKE-SKU-00044,NIKE,2024-06-14T12:00:00Z,IN-NORTH
EVT-0000295,SES-000295,295,user295@example.com,checkout,PUMA-SKU-00045,PUMA,2024-06-15T12:00:00Z,IN-SOUTH
EVT-0000296,SES-000296,296,user296@example.com,purchase,NIKE-SKU-00046,NIKE,2024-06-16T12:00:00Z,IN-EAST
EVT-0000297,SES-000297,297,user297@example.com,view,PUMA-SKU-00047,PUMA,2024-06-17T12:00:00Z,IN-WEST
EVT-0000298,SES-000298,298,user298@example.com,add_to_cart,NIKE-SKU-00048,NIKE,2024-06-18T12:00:00Z,IN-NORTH
EVT-0000299,SES-000299,299,user299@example.com,checkout,PUMA-SKU-00049,PUMA,2024-06-19T12:00:00Z,IN-SOUTH
EVT-0000300,SES-000300,300,user300@example.com,purchase,NIKE-SKU-00050,NIKE,2024-06-20T12:00:00Z,IN-EAST
EVT-0000301,SES-000301,301,user301@example.com,view,PUMA-SKU-00051,PUMA,2024-06-21T12:00:00Z,IN-WEST
EVT-0000302,SES-000302,302,user302@example.com,add_to_cart,NIKE-SKU-00052,NIKE,2024-06-22T12:00:00Z,IN-NORTH
EVT-0000303,SES-000303,303,user303@example.com,checkout,PUMA-SKU-00053,PUMA,2024-06-23T12:00:00Z,IN-SOUTH
EVT-0000304,SES-000304,304,user304@example.com,purchase,NIKE-SKU-00054,NIKE,2024-06-24T12:00:00Z,IN-EAST
EVT-0000305,SES-000305,305,user305@example.com,view,PUMA-SKU-00055,PUMA,2024-06-25T12:00:00Z,IN-WEST
EVT-0000306,SES-000306,306,user306@example.com,add_to_cart,NIKE-SKU-00056,NIKE,2024-06-26T12:00:00Z,IN-NORTH
EVT-0000307,SES-000307,307,user307@example.com,checkout,PUMA-SKU-00057,PUMA,2024-06-27T12:00:00Z,IN-SOUTH
EVT-0000308,SES-000308,308,user308@example.com,purchase,NIKE-SKU-00058,NIKE,2024-06-28T12:00:00Z,IN-EAST
EVT-0000309,SES-000309,309,user309@example.com,view,PUMA-SKU-00059,PUMA,2024-06-01T12:00:00Z,IN-WEST
EVT-0000310,SES-000310,310,user310@example.com,add_to_cart,NIKE-SKU-00060,NIKE,2024-06-02T12:00:00Z,IN-NORTH
EVT-0000311,SES-000311,311,user311@example.com,checkout,PUMA-SKU-00061,PUMA,2024-06-03T12:00:00Z,IN-SOUTH
EVT-0000312,SES-000312,312,user312@example.com,purchase,NIKE-SKU-00062,NIKE,2024-06-04T12:00:00Z,IN-EAST
EVT-0000313,SES-000313,313,user313@example.com,view,PUMA-SKU-00063,PUMA,2024-06-05T12:00:00Z,IN-WEST
EVT-0000314,SES-000314,314,user314@example.com,add_to_cart,NIKE-SKU-00064,NIKE,2024-06-06T12:00:00Z,IN-NORTH
EVT-0000315,SES-000315,315,user315@example.com,checkout,PUMA-SKU-00065,PUMA,2024-06-07T12:00:00Z,IN-SOUTH
EVT-0000316,SES-000316,316,user316@example.com,purchase,NIKE-SKU-00066,NIKE,2024-06-08T12:00:00Z,IN-EAST
EVT-0000317,SES-000317,317,user317@example.com,view,PUMA-SKU-00067,PUMA,2024-06-09T12:00:00Z,IN-WEST
EVT-0000318,SES-000318,318,user318@example.com,add_to_cart,NIKE-SKU-00068,NIKE,2024-06-10T12:00:00Z,IN-NORTH
EVT-0000319,SES-000319,319,user319@example.com,checkout,PUMA-SKU-00069,PUMA,2024-06-11T12:00:00Z,IN-SOUTH
EVT-0000320,SES-000320,320,user320@example.com,purchase,NIKE-SKU-00070,NIKE,2024-06-12T12:00:00Z,IN-EAST
EVT-0000321,SES-000321,321,user321@example.com,view,PUMA-SKU-00071,PUMA,2024-06-13T12:00:00Z,IN-WEST
EVT-0000322,SES-000322,322,user322@example.com,add_to_cart,NIKE-SKU-00072,NIKE,2024-06-14T12:00:00Z,IN-NORTH
EVT-0000323,SES-000323,323,user323@example.com,checkout,PUMA-SKU-00073,PUMA,2024-06-15T12:00:00Z,IN-SOUTH
EVT-0000324,SES-000324,324,user324@example.com,purchase,NIKE-SKU-00074,NIKE,2024-06-16T12:00:00Z,IN-EAST
EVT-0000325,SES-000325,325,user325@example.com,view,PUMA-SKU-00075,PUMA,2024-06-17T12:00:00Z,IN-WEST
EVT-0000326,SES-000326,326,user326@example.com,add_to_cart,NIKE-SKU-00076,NIKE,2024-06-18T12:00:00Z,IN-NORTH
EVT-0000327,SES-000327,327,user327@example.com,checkout,PUMA-SKU-00077,PUMA,2024-06-19T12:00:00Z,IN-SOUTH
EVT-0000328,SES-000328,328,user328@example.com,purchase,NIKE-SKU-00078,NIKE,2024-06-20T12:00:00Z,IN-EAST
EVT-0000329,SES-000329,329,user329@example.com,view,PUMA-SKU-00079,PUMA,2024-06-21T12:00:00Z,IN-WEST
EVT-0000330,SES-000330,330,user330@example.com,add_to_cart,NIKE-SKU-00080,NIKE,2024-06-22T12:00:00Z,IN-NORTH
EVT-0000331,SES-000331,331,user331@example.com,checkout,PUMA-SKU-00081,PUMA,2024-06-23T12:00:00Z,IN-SOUTH
EVT-0000332,SES-000332,332,user332@example.com,purchase,NIKE-SKU-00082,NIKE,2024-06-24T12:00:00Z,IN-EAST
EVT-0000333,SES-000333,333,user333@example.com,view,PUMA-SKU-00083,PUMA,2024-06-25T12:00:00Z,IN-WEST
EVT-0000334,SES-000334,334,user334@example.com,add_to_cart,NIKE-SKU-00084,NIKE,2024-06-26T12:00:00Z,IN-NORTH
EVT-0000335,SES-000335,335,user335@example.com,checkout,PUMA-SKU-00085,PUMA,2024-06-27T12:00:00Z,IN-SOUTH
EVT-0000336,SES-000336,336,user336@example.com,purchase,NIKE-SKU-00086,NIKE,2024-06-28T12:00:00Z,IN-EAST
EVT-0000337,SES-000337,337,user337@example.com,view,PUMA-SKU-00087,PUMA,2024-06-01T12:00:00Z,IN-WEST
EVT-0000338,SES-000338,338,user338@example.com,add_to_cart,NIKE-SKU-00088,NIKE,2024-06-02T12:00:00Z,IN-NORTH
EVT-0000339,SES-000339,339,user339@example.com,checkout,PUMA-SKU-00089,PUMA,2024-06-03T12:00:00Z,IN-SOUTH
EVT-0000340,SES-000340,340,user340@example.com,purchase,NIKE-SKU-00090,NIKE,2024-06-04T12:00:00Z,IN-EAST
EVT-0000341,SES-000341,341,user341@example.com,view,PUMA-SKU-00091,PUMA,2024-06-05T12:00:00Z,IN-WEST
EVT-0000342,SES-000342,342,user342@example.com,add_to_cart,NIKE-SKU-00092,NIKE,2024-06-06T12:00:00Z,IN-NORTH
EVT-0000343,SES-000343,343,user343@example.com,checkout,PUMA-SKU-00093,PUMA,2024-06-07T12:00:00Z,IN-SOUTH
EVT-0000344,SES-000344,344,user344@example.com,purchase,NIKE-SKU-00094,NIKE,2024-06-08T12:00:00Z,IN-EAST
EVT-0000345,SES-000345,345,user345@example.com,view,PUMA-SKU-00095,PUMA,2024-06-09T12:00:00Z,IN-WEST
EVT-0000346,SES-000346,346,user346@example.com,add_to_cart,NIKE-SKU-00096,NIKE,2024-06-10T12:00:00Z,IN-NORTH
EVT-0000347,SES-000347,347,user347@example.com,checkout,PUMA-SKU-00097,PUMA,2024-06-11T12:00:00Z,IN-SOUTH
EVT-0000348,SES-000348,348,user348@example.com,purchase,NIKE-SKU-00098,NIKE,2024-06-12T12:00:00Z,IN-EAST
EVT-0000349,SES-000349,349,user349@example.com,view,PUMA-SKU-00099,PUMA,2024-06-13T12:00:00Z,IN-WEST
EVT-0000350,SES-000350,350,user350@example.com,add_to_cart,NIKE-SKU-00100,NIKE,2024-06-14T12:00:00Z,IN-NORTH
EVT-0000351,SES-000351,351,user351@example.com,checkout,PUMA-SKU-00101,PUMA,2024-06-15T12:00:00Z,IN-SOUTH
EVT-0000352,SES-000352,352,user352@example.com,purchase,NIKE-SKU-00102,NIKE,2024-06-16T12:00:00Z,IN-EAST
EVT-0000353,SES-000353,353,user353@example.com,view,PUMA-SKU-00103,PUMA,2024-06-17T12:00:00Z,IN-WEST
EVT-0000354,SES-000354,354,user354@example.com,add_to_cart,NIKE-SKU-00104,NIKE,2024-06-18T12:00:00Z,IN-NORTH
EVT-0000355,SES-000355,355,user355@example.com,checkout,PUMA-SKU-00105,PUMA,2024-06-19T12:00:00Z,IN-SOUTH
EVT-0000356,SES-000356,356,user356@example.com,purchase,NIKE-SKU-00106,NIKE,2024-06-20T12:00:00Z,IN-EAST
EVT-0000357,SES-000357,357,user357@example.com,view,PUMA-SKU-00107,PUMA,2024-06-21T12:00:00Z,IN-WEST
EVT-0000358,SES-000358,358,user358@example.com,add_to_cart,NIKE-SKU-00108,NIKE,2024-06-22T12:00:00Z,IN-NORTH
EVT-0000359,SES-000359,359,user359@example.com,checkout,PUMA-SKU-00109,PUMA,2024-06-23T12:00:00Z,IN-SOUTH
EVT-0000360,SES-000360,360,user360@example.com,purchase,NIKE-SKU-00110,NIKE,2024-06-24T12:00:00Z,IN-EAST
EVT-0000361,SES-000361,361,user361@example.com,view,PUMA-SKU-00111,PUMA,2024-06-25T12:00:00Z,IN-WEST
EVT-0000362,SES-000362,362,user362@example.com,add_to_cart,NIKE-SKU-00112,NIKE,2024-06-26T12:00:00Z,IN-NORTH
EVT-0000363,SES-000363,363,user363@example.com,checkout,PUMA-SKU-00113,PUMA,2024-06-27T12:00:00Z,IN-SOUTH
EVT-0000364,SES-000364,364,user364@example.com,purchase,NIKE-SKU-00114,NIKE,2024-06-28T12:00:00Z,IN-EAST
EVT-0000365,SES-000365,365,user365@example.com,view,PUMA-SKU-00115,PUMA,2024-06-01T12:00:00Z,IN-WEST
EVT-0000366,SES-000366,366,user366@example.com,add_to_cart,NIKE-SKU-00116,NIKE,2024-06-02T12:00:00Z,IN-NORTH
EVT-0000367,SES-000367,367,user367@example.com,checkout,PUMA-SKU-00117,PUMA,2024-06-03T12:00:00Z,IN-SOUTH
EVT-0000368,SES-000368,368,user368@example.com,purchase,NIKE-SKU-00118,NIKE,2024-06-04T12:00:00Z,IN-EAST
EVT-0000369,SES-000369,369,user369@example.com,view,PUMA-SKU-00119,PUMA,2024-06-05T12:00:00Z,IN-WEST
EVT-0000370,SES-000370,370,user370@example.com,add_to_cart,NIKE-SKU-00120,NIKE,2024-06-06T12:00:00Z,IN-NORTH
EVT-0000371,SES-000371,371,user371@example.com,checkout,PUMA-SKU-00121,PUMA,2024-06-07T12:00:00Z,IN-SOUTH
EVT-0000372,SES-000372,372,user372@example.com,purchase,NIKE-SKU-00122,NIKE,2024-06-08T12:00:00Z,IN-EAST
EVT-0000373,SES-000373,373,user373@example.com,view,PUMA-SKU-00123,PUMA,2024-06-09T12:00:00Z,IN-WEST
EVT-0000374,SES-000374,374,user374@example.com,add_to_cart,NIKE-SKU-00124,NIKE,2024-06-10T12:00:00Z,IN-NORTH
EVT-0000375,SES-000375,375,user375@example.com,checkout,PUMA-SKU-00125,PUMA,2024-06-11T12:00:00Z,IN-SOUTH
EVT-0000376,SES-000376,376,user376@example.com,purchase,NIKE-SKU-00126,NIKE,2024-06-12T12:00:00Z,IN-EAST
EVT-0000377,SES-000377,377,user377@example.com,view,PUMA-SKU-00127,PUMA,2024-06-13T12:00:00Z,IN-WEST
EVT-0000378,SES-000378,378,user378@example.com,add_to_cart,NIKE-SKU-00128,NIKE,2024-06-14T12:00:00Z,IN-NORTH
EVT-0000379,SES-000379,379,user379@example.com,checkout,PUMA-SKU-00129,PUMA,2024-06-15T12:00:00Z,IN-SOUTH
EVT-0000380,SES-000380,380,user380@example.com,purchase,NIKE-SKU-00130,NIKE,2024-06-16T12:00:00Z,IN-EAST
EVT-0000381,SES-000381,381,user381@example.com,view,PUMA-SKU-00131,PUMA,2024-06-17T12:00:00Z,IN-WEST
EVT-0000382,SES-000382,382,user382@example.com,add_to_cart,NIKE-SKU-00132,NIKE,2024-06-18T12:00:00Z,IN-NORTH
EVT-0000383,SES-000383,383,user383@example.com,checkout,PUMA-SKU-00133,PUMA,2024-06-19T12:00:00Z,IN-SOUTH
EVT-0000384,SES-000384,384,user384@example.com,purchase,NIKE-SKU-00134,NIKE,2024-06-20T12:00:00Z,IN-EAST
EVT-0000385,SES-000385,385,user385@example.com,view,PUMA-SKU-00135,PUMA,2024-06-21T12:00:00Z,IN-WEST
EVT-0000386,SES-000386,386,user386@example.com,add_to_cart,NIKE-SKU-00136,NIKE,2024-06-22T12:00:00Z,IN-NORTH
EVT-0000387,SES-000387,387,user387@example.com,checkout,PUMA-SKU-00137,PUMA,2024-06-23T12:00:00Z,IN-SOUTH
EVT-0000388,SES-000388,388,user388@example.com,purchase,NIKE-SKU-00138,NIKE,2024-06-24T12:00:00Z,IN-EAST
EVT-0000389,SES-000389,389,user389@example.com,view,PUMA-SKU-00139,PUMA,2024-06-25T12:00:00Z,IN-WEST
EVT-0000390,SES-000390,390,user390@example.com,add_to_cart,NIKE-SKU-00140,NIKE,2024-06-26T12:00:00Z,IN-NORTH
EVT-0000391,SES-000391,391,user391@example.com,checkout,PUMA-SKU-00141,PUMA,2024-06-27T12:00:00Z,IN-SOUTH
EVT-0000392,SES-000392,392,user392@example.com,purchase,NIKE-SKU-00142,NIKE,2024-06-28T12:00:00Z,IN-EAST
EVT-0000393,SES-000393,393,user393@example.com,view,PUMA-SKU-00143,PUMA,2024-06-01T12:00:00Z,IN-WEST
EVT-0000394,SES-000394,394,user394@example.com,add_to_cart,NIKE-SKU-00144,NIKE,2024-06-02T12:00:00Z,IN-NORTH
EVT-0000395,SES-000395,395,user395@example.com,checkout,PUMA-SKU-00145,PUMA,2024-06-03T12:00:00Z,IN-SOUTH
EVT-0000396,SES-000396,396,user396@example.com,purchase,NIKE-SKU-00146,NIKE,2024-06-04T12:00:00Z,IN-EAST
EVT-0000397,SES-000397,397,user397@example.com,view,PUMA-SKU-00147,PUMA,2024-06-05T12:00:00Z,IN-WEST
EVT-0000398,SES-000398,398,user398@example.com,add_to_cart,NIKE-SKU-00148,NIKE,2024-06-06T12:00:00Z,IN-NORTH
EVT-0000399,SES-000399,399,user399@example.com,checkout,PUMA-SKU-00149,PUMA,2024-06-07T12:00:00Z,IN-SOUTH
EVT-0000400,SES-000400,400,user400@example.com,purchase,NIKE-SKU-00150,NIKE,2024-06-08T12:00:00Z,IN-EAST
EVT-0000401,SES-000401,401,user401@example.com,view,PUMA-SKU-00151,PUMA,2024-06-09T12:00:00Z,IN-WEST
EVT-0000402,SES-000402,402,user402@example.com,add_to_cart,NIKE-SKU-00152,NIKE,2024-06-10T12:00:00Z,IN-NORTH
EVT-0000403,SES-000403,403,user403@example.com,checkout,PUMA-SKU-00153,PUMA,2024-06-11T12:00:00Z,IN-SOUTH
EVT-0000404,SES-000404,404,user404@example.com,purchase,NIKE-SKU-00154,NIKE,2024-06-12T12:00:00Z,IN-EAST
EVT-0000405,SES-000405,405,user405@example.com,view,PUMA-SKU-00155,PUMA,2024-06-13T12:00:00Z,IN-WEST
EVT-0000406,SES-000406,406,user406@example.com,add_to_cart,NIKE-SKU-00156,NIKE,2024-06-14T12:00:00Z,IN-NORTH
EVT-0000407,SES-000407,407,user407@example.com,checkout,PUMA-SKU-00157,PUMA,2024-06-15T12:00:00Z,IN-SOUTH
EVT-0000408,SES-000408,408,user408@example.com,purchase,NIKE-SKU-00158,NIKE,2024-06-16T12:00:00Z,IN-EAST
EVT-0000409,SES-000409,409,user409@example.com,view,PUMA-SKU-00159,PUMA,2024-06-17T12:00:00Z,IN-WEST
EVT-0000410,SES-000410,410,user410@example.com,add_to_cart,NIKE-SKU-00160,NIKE,2024-06-18T12:00:00Z,IN-NORTH
EVT-0000411,SES-000411,411,user411@example.com,checkout,PUMA-SKU-00161,PUMA,2024-06-19T12:00:00Z,IN-SOUTH
EVT-0000412,SES-000412,412,user412@example.com,purchase,NIKE-SKU-00162,NIKE,2024-06-20T12:00:00Z,IN-EAST
EVT-0000413,SES-000413,413,user413@example.com,view,PUMA-SKU-00163,PUMA,2024-06-21T12:00:00Z,IN-WEST
EVT-0000414,SES-000414,414,user414@example.com,add_to_cart,NIKE-SKU-00164,NIKE,2024-06-22T12:00:00Z,IN-NORTH
EVT-0000415,SES-000415,415,user415@example.com,checkout,PUMA-SKU-00165,PUMA,2024-06-23T12:00:00Z,IN-SOUTH
