lead_id,email,customer_id,campaign_id,brand_code,status,score,created_at
LEAD-000343,user354@example.com,354,CMP-01027,PUMA,won,46,2024-03-07
LEAD-000344,user355@example.com,355,CMP-01030,NIKE,lost,59,2024-03-08
LEAD-000345,user356@example.com,356,CMP-01033,PUMA,open,72,2024-03-09
LEAD-000346,user357@example.com,357,CMP-01036,NIKE,qualified,85,2024-03-10
LEAD-000347,user358@example.com,358,CMP-01039,PUMA,won,98,2024-03-11
LEAD-000348,user359@example.com,359,CMP-01042,NIKE,lost,11,2024-03-12
LEAD-000349,user360@example.com,360,CMP-01045,PUMA,open,24,2024-03-13
LEAD-000350,user361@example.com,361,CMP-01048,NIKE,qualified,37,2024-03-14
LEAD-000351,user362@example.com,362,CMP-01051,PUMA,won,50,2024-03-15
LEAD-000352,user363@example.com,363,CMP-01054,NIKE,lost,63,2024-03-16
LEAD-000353,user364@example.com,364,CMP-01057,PUMA,open,76,2024-03-17
LEAD-000354,user365@example.com,365,CMP-01060,NIKE,qualified,89,2024-03-18
LEAD-000355,user366@example.com,366,CMP-01063,PUMA,won,2,2024-03-19
LEAD-000356,user367@example.com,367,CMP-01066,NIKE,lost,15,2024-03-20
LEAD-000357,user368@example.com,368,CMP-01069,PUMA,open,28,2024-03-21
LEAD-000358,user369@example.com,369,CMP-01072,NIKE,qualified,41,2024-03-22
LEAD-000359,user370@example.com,370,CMP-01075,PUMA,won,54,2024-03-23
LEAD-000360,user371@example.com,371,CMP-01078,NIKE,lost,67,2024-03-24
LEAD-000361,user372@example.com,372,CMP-01081,PUMA,open,80,2024-03-25
LEAD-000362,user373@example.com,373,CMP-01084,NIKE,qualified,93,2024-03-26
LEAD-000363,user374@example.com,374,CMP-01087,PUMA,won,6,2024-03-27
LEAD-000364,user375@example.com,375,CMP-01090,NIKE,lost,19,2024-03-28
LEAD-000365,user376@example.com,376,CMP-01093,PUMA,open,32,2024-03-01
LEAD-000366,user377@example.com,377,CMP-01096,NIKE,qualified,45,2024-03-02
LEAD-000367,user378@example.com,378,CMP-01099,PUMA,won,58,2024-03-03
LEAD-000368,user379@example.com,379,CMP-01102,NIKE,lost,71,2024-03-04
LEAD-000369,user380@example.com,380,CMP-01105,PUMA,open,84,2024-03-05
LEAD-000370,user381@example.com,381,CMP-01108,NIKE,qualified,97,2024-03-06
LEAD-000371,user382@example.com,382,CMP-01111,PUMA,won,10,2024-03-07
LEAD-000372,user383@example.com,383,CMP-01114,NIKE,lost,23,2024-03-08
LEAD-000373,user384@example.com,384,CMP-01117,PUMA,open,36,2024-03-09
LEAD-000374,user385@example.com,385,CMP-01120,NIKE,qualified,49,2024-03-10
LEAD-000375,user386@example.com,386,CMP-01123,PUMA,won,62,2024-03-11
LEAD-000376,user387@example.com,387,CMP-01126,NIKE,lost,75,2024-03-12
LEAD-000377,user388@example.com,388,CMP-01129,PUMA,open,88,2024-03-13
LEAD-000378,user389@example.com,389,CMP-01132,NIKE,qualified,1,2024-03-14
LEAD-000379,user390@example.com,390,CMP-01135,PUMA,won,14,2024-03-15
LEAD-000380,user391@example.com,391,CMP-01138,NIKE,lost,27,2024-03-16
LEAD-000381,user392@example.com,392,CMP-01141,PUMA,open,40,2024-03-17
LEAD-000382,user393@example.com,393,CMP-01144,NIKE,qualified,53,2024-03-18
LEAD-000383,user394@example.com,394,CMP-01147,PUMA,won,66,2024-03-19
LEAD-000384,user395@example.com,395,CMP-01150,NIKE,lost,79,2024-03-20
LEAD-000385,user396@example.com,396,CMP-01153,PUMA,open,92,2024-03-21
LEAD-000386,user397@example.com,397,CMP-01156,NIKE,qualified,5,2024-03-22
LEAD-000387,user398@example.com,398,CMP-01159,PUMA,won,18,2024-03-23
LEAD-000388,user399@example.com,399,CMP-01162,NIKE,lost,31,2024-03-24
LEAD-000389,user400@example.com,400,CMP-01165,PUMA,open,44,2024-03-25
LEAD-000390,user401@example.com,401,CMP-01168,NIKE,qualified,57,2024-03-26
LEAD-000391,user402@example.com,402,CMP-01171,PUMA,won,70,2024-03-27
LEAD-000392,user403@example.com,403,CMP-01174,NIKE,lost,83,2024-03-28
LEAD-000393,user404@example.com,404,CMP-01177,PUMA,open,96,2024-03-01
LEAD-000394,user405@example.com,405,CMP-01180,NIKE,qualified,9,2024-03-02
LEAD-000395,user406@example.com,406,CMP-01183,PUMA,won,22,2024-03-03
LEAD-000396,user407@example.com,407,CMP-01186,NIKE,lost,35,2024-03-04
LEAD-000397,user408@example.com,408,CMP-01189,PUMA,open,48,2024-03-05
LEAD-000398,user409@example.com,409,CMP-01192,NIKE,qualified,61,2024-03-06
LEAD-000399,user410@example.com,410,CMP-01195,PUMA,won,74,2024-03-07
LEAD-000400,user411@example.com,411,CMP-01198,NIKE,lost,87,2024-03-08
LEAD-000401,user412@example.com,412,CMP-01201,PUMA,open,0,2024-03-09
LEAD-000402,user413@example.com,413,CMP-01204,NIKE,qualified,13,2024-03-10
LEAD-000403,user414@example.com,414,CMP-01207,PUMA,won,26,2024-03-11
LEAD-000404,user415@example.com,415,CMP-01210,NIKE,lost,39,2024-03-12
LEAD-000405,user416@example.com,416,CMP-01213,PUMA,open,52,2024-03-13
LEAD-000406,user417@example.com,417,CMP-01216,NIKE,qualified,65,2024-03-14
LEAD-000407,user418@example.com,418,CMP-01219,PUMA,won,78,2024-03-15
LEAD-000408,user419@example.com,419,CMP-01222,NIKE,lost,91,2024-03-16
LEAD-000409,user420@example.com,420,CMP-01225,PUMA,open,4,2024-03-17
LEAD-000410,user421@example.com,421,CMP-01228,NIKE,qualified,17,2024-03-18
LEAD-000411,user422@example.com,422,CMP-01231,PUMA,won,30,2024-03-19
LEAD-000412,user423@example.com,423,CMP-01234,NIKE,lost,43,2024-03-20
LEAD-000413,user424@example.com,424,CMP-01237,PUMA,open,56,2024-03-21
LEAD-000414,user425@example.com,425,CMP-01240,NIKE,qualified,69,2024-03-22
LEAD-000415,user426@example.com,426,CMP-01243,PUMA,won,82,2024-03-23
LEAD-000416,user427@example.com,427,CMP-01246,NIKE,lost,95,2024-03-24
LEAD-000417,user428@example.com,428,CMP-01249,PUMA,open,8,2024-03-25
LEAD-000418,user429@example.com,429,CMP-01252,NIKE,qualified,21,2024-03-26
LEAD-000419,user430@example.com,430,CMP-01255,PUMA,won,34,2024-03-27
LEAD-000420,user431@example.com,431,CMP-01258,NIKE,lost,47,2024-03-28
LEAD-000421,user432@example.com,432,CMP-01261,PUMA,open,60,2024-03-01
LEAD-000422,user433@example.com,433,CMP-01264,NIKE,qualified,73,2024-03-02
LEAD-000423,user434@example.com,434,CMP-01267,PUMA,won,86,2024-03-03
LEAD-000424,user435@example.com,435,CMP-01270,NIKE,lost,99,2024-03-04
LEAD-000425,user436@example.com,436,CMP-01273,PUMA,open,12,2024-03-05
LEAD-000426,user437@example.com,437,CMP-01276,NIKE,qualified,25,2024-03-06
LEAD-000427,user438@example.com,438,CMP-01279,PUMA,won,38,2024-03-07
LEAD-000428,user439@example.com,439,CMP-01282,NIKE,lost,51,2024-03-08
LEAD-000429,user440@example.com,440,CMP-01285,PUMA,open,64,2024-03-09
LEAD-000430,user441@example.com,441,CMP-01288,NIKE,qualified,77,2024-03-10
LEAD-000431,user442@example.com,442,CMP-01291,PUMA,won,90,2024-03-11
LEAD-000432,user443@example.com,443,CMP-01294,NIKE,lost,3,2024-03-12
LEAD-000433,user444@example.com,444,CMP-01297,PUMA,open,16,2024-03-13
LEAD-000434,user445@example.com,445,CMP-01300,NIKE,qualified,29,2024-03-14
LEAD-000435,user446@example.com,446,CMP-01303,PUMA,won,42,2024-03-15
LEAD-000436,user447@example.com,447,CMP-01306,NIKE,lost,55,2024-03-16
LEAD-000437,user448@example.com,448,CMP-01309,PUMA,open,68,2024-03-17
LEAD-000438,user449@example.com,449,CMP-01312,NIKE,qualified,81,2024-03-18
LEAD-000439,user450@example.com,450,CMP-01315,PUMA,won,94,2024-03-19
LEAD-000440,user451@example.com,451,CMP-01318,NIKE,lost,7,2024-03-20
LEAD-000441,user452@example.com,452,CMP-01321,PUMA,open,20,2024-03-21
LEAD-000442,user453@example.com,453,CMP-01324,NIKE,qualified,33,2024-03-22
LEAD-000443,user454@example.com,454,CMP-01327,PUMA,won,46,2024-03-23
LEAD-000444,user455@example.com,455,CMP-01330,NIKE,lost,59,2024-03-24
LEAD-000445,user456@example.com,456,CMP-01333,PUMA,open,72,2024-03-25
LEAD-000446,user457@example.com,457,CMP-01336,NIKE,qualified,85,2024-03-26
LEAD-000447,user458@example.com,458,CMP-01339,PUMA,won,98,2024-03-27
LEAD-000448,user459@example.com,459,CMP-01342,NIKE,lost,11,2024-03-28
LEAD-000449,user460@example.com,460,CMP-01345,PUMA,open,24,2024-03-01
LEAD-000450,user461@example.com,461,CMP-01348,NIKE,qualified,37,2024-03-02
LEAD-000451,user462@example.com,462,CMP-01351,PUMA,won,50,2024-03-03
LEAD-000452,user463@example.com,463,CMP-01354,NIKE,lost,63,2024-03-04
LEAD-000453,user464@example.com,464,CMP-01357,PUMA,open,76,2024-03-05
LEAD-000454,user465@example.com,465,CMP-01360,NIKE,qualified,89,2024-03-06
LEAD-000455,user466@example.com,466,CMP-01363,PUMA,won,2,2024-03-07
LEAD-000456,user467@example.com,467,CMP-01366,NIKE,lost,15,2024-03-08
LEAD-000457,user468@example.com,468,CMP-01369,PUMA,open,28,2024-03-09
LEAD-000458,user469@example.com,469,CMP-01372,NIKE,qualified,41,2024-03-10
LEAD-000459,user470@example.com,470,CMP-01375,PUMA,won,54,2024-03-11
LEAD-000460,user471@example.com,471,CMP-01378,NIKE,lost,67,2024-03-12
LEAD-000461,user472@example.com,472,CMP-01381,PUMA,open,80,2024-03-13
LEAD-000462,user473@example.com,473,CMP-01384,NIKE,qualified,93,2024-03-14
LEAD-000463,user474@example.com,474,CMP-01387,PUMA,won,6,2024-03-15
LEAD-000464,user475@example.com,475,CMP-01390,NIKE,lost,19,2024-03-16
LEAD-000465,user476@example.com,476,CMP-01393,PUMA,open,32,2024-03-17
LEAD-000466,user477@example.com,477,CMP-01396,NIKE,qualified,45,2024-03-18
LEAD-000467,user478@example.com,478,CMP-01399,PUMA,won,58,2024-03-19
LEAD-000468,user479@example.com,479,CMP-01402,NIKE,lost,71,2024-03-20
LEAD-000469,user480@example.com,480,CMP-01405,PUMA,open,84,2024-03-21
LEAD-000470,user481@example.com,481,CMP-01408,NIKE,qualified,97,2024-03-22
LEAD-000471,user482@example.com,482,CMP-01411,PUMA,won,10,2024-03-23
LEAD-000472,user483@example.com,483,CMP-01414,NIKE,lost,23,2024-03-24
LEAD-000473,user484@example.com,484,CMP-01417,PUMA,open,36,2024-03-25
LEAD-000474,user485@example.com,485,CMP-01420,NIKE,qualified,49,2024-03-26
LEAD-000475,user486@example.com,486,CMP-01423,PUMA,won,62,2024-03-27
LEAD-000476,user487@example.com,487,CMP-01426,NIKE,lost,75,2024-03-28
LEAD-000477,user488@example.com,488,CMP-01429,PUMA,open,88,2024-03-01
LEAD-000478,user489@example.com,489,CMP-01432,NIKE,qualified,1,2024-03-02
LEAD-000479,user490@example.com,490,CMP-01435,PUMA,won,14,2024-03-03
LEAD-000480,user491@example.com,491,CMP-01438,NIKE,lost,27,2024-03-04
LEAD-000481,user492@example.com,492,CMP-01441,PUMA,open,40,2024-03-05
LEAD-000482,user493@example.com,493,CMP-01444,NIKE,qualified,53,2024-03-06
LEAD-000483,user494@example.com,494,CMP-01447,PUMA,won,66,2024-03-07
LEAD-000484,user495@example.com,495,CMP-01450,NIKE,lost,79,2024-03-08
LEAD-000485,user496@example.com,496,CMP-01453,PUMA,open,92,2024-03-09
LEAD-000486,user497@example.com,497,CMP-01456,NIKE,qualified,5,2024-03-10
LEAD-000487,user498@example.com,498,CMP-01459,PUMA,won,18,2024-03-11
LEAD-000488,user499@example.com,499,CMP-01462,NIKE,lost,31,2024-03-12
LEAD-000489,user500@example.com,500,CMP-01465,PUMA,open,44,2024-03-13
LEAD-000490,user501@example.com,501,CMP-01468,NIKE,qualified,57,2024-03-14
LEAD-000491,user502@example.com,502,CMP-01471,PUMA,won,70,2024-03-15
LEAD-000492,user503@example.com,503,CMP-01474,NIKE,lost,83,2024-03-16
LEAD-000493,user504@example.com,504,CMP-01477,PUMA,open,96,2024-03-17
LEAD-000494,user505@example.com,505,CMP-01480,NIKE,qualified,9,2024-03-18
LEAD-000495,user506@example.com,506,CMP-01483,PUMA,won,22,2024-03-19
LEAD-000496,user507@example.com,507,CMP-01486,NIKE,lost,35,2024-03-20
LEAD-000497,user508@example.com,508,CMP-01489,PUMA,open,48,2024-03-21
LEAD-000498,user509@example.com,509,CMP-01492,NIKE,qualified,61,2024-03-22
LEAD-000499,user510@example.com,510,CMP-01495,PUMA,won,74,2024-03-23
LEAD-000500,user511@example.com,511,CMP-01498,NIKE,lost,87,2024-03-24
LEAD-000501,user512@example.com,512,CMP-01501,PUMA,open,0,2024-03-25
LEAD-000502,user513@example.com,513,CMP-01504,NIKE,qualified,13,2024-03-26
LEAD-000503,user514@example.com,514,CMP-01507,PUMA,won,26,2024-03-27
LEAD-000504,user515@example.com,515,CMP-01510,NIKE,lost,39,2024-03-28
LEAD-000505,user516@example.com,516,CMP-01513,PUMA,open,52,2024-03-01
LEAD-000506,user517@example.com,517,CMP-01516,NIKE,qualified,65,2024-03-02
LEAD-000507,user518@example.com,518,CMP-01519,PUMA,won,78,2024-03-03
LEAD-000508,user519@example.com,519,CMP-01522,NIKE,lost,91,2024-03-04
LEAD-000509,user520@example.com,520,CMP-01525,PUMA,open,4,2024-03-05
LEAD-000510,user521@example.com,521,CMP-01528,NIKE,qualified,17,2024-03-06
LEAD-000511,user522@example.com,522,CMP-01531,PUMA,won,30,2024-03-07
LEAD-000512,user523@example.com,523,CMP-01534,NIKE,lost,43,2024-03-08
LEAD-000513,user524@example.com,524,CMP-01537,PUMA,open,56,2024-03-09
LEAD-000514,user525@example.com,525,CMP-01540,NIKE,qualified,69,2024-03-10
LEAD-000515,user526@example.com,526,CMP-01543,PUMA,won,82,2024-03-11
LEAD-000516,user527@example.com,527,CMP-01546,NIKE,lost,95,2024-03-12
LEAD-000517,user528@example.com,528,CMP-01549,PUMA,open,8,2024-03-13
LEAD-000518,user529@example.com,529,CMP-01552,NIKE,qualified,21,2024-03-14
LEAD-000519,user530@example.com,530,CMP-01555,PUMA,won,34,2024-03-15
LEAD-000520,user531@example.com,531,CMP-01558,NIKE,lost,47,2024-03-16
LEAD-000521,user532@example.com,532,CMP-01561,PUMA,open,60,2024-03-17
LEAD-000522,user533@example.com,533,CMP-01564,NIKE,qualified,73,2024-03-18
LEAD-000523,user534@example.com,534,CMP-01567,PUMA,won,86,2024-03-19
LEAD-000524,user535@example.com,535,CMP-01570,NIKE,lost,99,2024-03-20
LEAD-000525,user536@example.com,536,CMP-01573,PUMA,open,12,2024-03-21
LEAD-000526,user537@example.com,537,CMP-01576,NIKE,qualified,25,2024-03-22
LEAD-000527,user538@example.com,538,CMP-01579,PUMA,won,38,2024-03-23
LEAD-000528,user539@example.com,539,CMP-01582,NIKE,lost,51,2024-03-24
LEAD-000529,user540@example.com,540,CMP-01585,PUMA,open,64,2024-03-25
LEAD-000530,user541@example.com,541,CMP-01588,NIKE,qualified,77,2024-03-26
LEAD-000531,user542@example.com,542,CMP-01591,PUMA,won,90,2024-03-27
LEAD-000532,user543@example.com,543,CMP-01594,NIKE,lost,3,2024-03-28
LEAD-000533,user544@example.com,544,CMP-01597,PUMA,open,16,2024-03-01
LEAD-000534,user545@example.com,545,CMP-01600,NIKE,qualified,29,2024-03-02
LEAD-000535,user546@example.com,546,CMP-01603,PUMA,won,42,2024-03-03
LEAD-000536,user547@example.com,547,CMP-01606,NIKE,lost,55,2024-03-04
LEAD-000537,user548@example.com,548,CMP-01609,PUMA,open,68,2024-03-05
LEAD-000538,user549@example.com,549,CMP-01612,NIKE,qualified,81,2024-03-06
LEAD-000539,user550@example.com,550,CMP-01615,PUMA,won,94,2024-03-07
LEAD-000540,user551@example.com,551,CMP-01618,NIKE,lost,7,2024-03-08
LEAD-000541,user552@example.com,552,CMP-01621,PUMA,open,20,2024-03-09
LEAD-000542,user553@example.com,553,CMP-01624,NIKE,qualified,33,2024-03-10
LEAD-000543,user554@example.com,554,CMP-01627,PUMA,won,46,2024-03-11
LEAD-000544,user555@example.com,555,CMP-01630,NIKE,lost,59,2024-03-12
LEAD-000545,user556@example.com,556,CMP-01633,PUMA,open,72,2024-03-13
LEAD-000546,user557@example.com,557,CMP-01636,NIKE,qualified,85,2024-03-14
LEAD-000547,user558@example.com,558,CMP-01639,PUMA,won,98,2024-03-15
LEAD-000548,user559@example.com,559,CMP-01642,NIKE,lost,11,2024-03-16
LEAD-000549,user560@example.com,560,CMP-01645,PUMA,open,24,2024-03-17
LEAD-000550,user561@example.com,561,CMP-01648,NIKE,qualified,37,2024-03-18
LEAD-000551,user562@example.com,562,CMP-01651,PUMA,won,50,2024-03-19
LEAD-000552,user563@example.com,563,CMP-01654,NIKE,lost,63,2024-03-20
LEAD-000553,user564@example.com,564,CMP-01657,PUMA,open,76,2024-03-21
LEAD-000554,user565@example.com,565,CMP-01660,NIKE,qualified,89,2024-03-22
LEAD-000555,user566@example.com,566,CMP-01663,PUMA,won,2,2024-03-23
LEAD-000556,user567@example.com,567,CMP-01666,NIKE,lost,15,2024-03-24
LEAD-000557,user568@example.com,568,CMP-01669,PUMA,open,28,2024-03-25
LEAD-000558,user569@example.com,569,CMP-01672,NIKE,qualified,41,2024-03-26
LEAD-000559,user570@example.com,570,CMP-01675,PUMA,won,54,2024-03-27
LEAD-000560,user571@example.com,571,CMP-01678,NIKE,lost,67,2024-03-28
LEAD-000561,user572@example.com,572,CMP-01681,PUMA,open,80,2024-03-01
LEAD-000562,user573@example.com,573,CMP-01684,NIKE,qualified,93,2024-03-02
LEAD-000563,user574@example.com,574,CMP-01687,PUMA,won,6,2024-03-03
LEAD-000564,user575@example.com,575,CMP-01690,NIKE,lost,19,2024-03-04
LEAD-000565,user576@example.com,576,CMP-01693,PUMA,open,32,2024-03-05
LEAD-000566,user577@example.com,577,CMP-01696,NIKE,qualified,45,2024-03-06
LEAD-000567,user578@example.com,578,CMP-01699,PUMA,won,58,2024-03-07
LEAD-000568,user579@example.com,579,CMP-01702,NIKE,lost,71,2024-03-08
LEAD-000569,user580@example.com,580,CMP-01705,PUMA,open,84,2024-03-09
LEAD-000570,user581@example.com,581,CMP-01708,NIKE,qualified,97,2024-03-10
LEAD-000571,user582@example.com,582,CMP-01711,PUMA,won,10,2024-03-11
LEAD-000572,user583@example.com,583,CMP-01714,NIKE,lost,23,2024-03-12
LEAD-000573,user584@example.com,584,CMP-01717,PUMA,open,36,2024-03-13
LEAD-000574,user585@example.com,585,CMP-01720,NIKE,qualified,49,2024-03-14
LEAD-000575,user586@example.com,586,CMP-01723,PUMA,won,62,2024-03-15
LEAD-000576,user587@example.com,587,CMP-01726,NIKE,lost,75,2024-03-16
LEAD-000577,user588@example.com,588,CMP-01729,PUMA,open,88,2024-03-17
LEAD-000578,user589@example.com,589,CMP-01732,NIKE,qualified,1,2024-03-18
LEAD-000579,user590@example.com,590,CMP-01735,PUMA,won,14,2024-03-19
LEAD-000580,user591@example.com,591,CMP-01738,NIKE,lost,27,2024-03-20
LEAD-000581,user592@example.com,592,CMP-01741,PUMA,open,40,2024-03-21
LEAD-000582,user593@example.com,593,CMP-01744,NIKE,qualified,53,2024-03-22
LEAD-000583,user594@example.com,594,CMP-01747,PUMA,won,66,2024-03-23
LEAD-000584,user595@example.com,595,CMP-01750,NIKE,lost,79,2024-03-24
LEAD-000585,user596@example.com,596,CMP-01753,PUMA,open,92,2024-03-25
LEAD-000586,user597@example.com,597,CMP-01756,NIKE,qualified,5,2024-03-26
LEAD-000587,user598@example.com,598,CMP-01759,PUMA,won,18,2024-03-27
LEAD-000588,user599@example.com,599,CMP-01762,NIKE,lost,31,2024-03-28
LEAD-000589,user600@example.com,600,CMP-01765,PUMA,open,44,2024-03-01
LEAD-000590,user601@example.com,601,CMP-01768,NIKE,qualified,57,2024-03-02
LEAD-000591,user602@example.com,602,CMP-01771,PUMA,won,70,2024-03-03
LEAD-000592,user603@example.com,603,CMP-01774,NIKE,lost,83,2024-03-04
LEAD-000593,user604@example.com,604,CMP-01777,PUMA,open,96,2024-03-05
LEAD-000594,user605@example.com,605,CMP-01780,NIKE,qualified,9,2024-03-06
LEAD-000595,user606@example.com,606,CMP-01783,PUMA,won,22,2024-03-07
LEAD-000596,user607@example.com,607,CMP-01786,NIKE,lost,35,2024-03-08
LEAD-000597,user608@example.com,608,CMP-01789,PUMA,open,48,2024-03-09
LEAD-000598,user609@example.com,609,CMP-01792,NIKE,qualified,61,2024-03-10
LEAD-000599,user610@example.com,610,CMP-01795,PUMA,won,74,2024-03-11
LEAD-000600,user611@example.com,611,CMP-01798,NIKE,lost,87,2024-03-12
LEAD-000601,user612@example.com,612,CMP-01801,PUMA,open,0,2024-03-13
LEAD-000602,user613@example.com,613,CMP-01804,NIKE,qualified,13,2024-03-14
LEAD-000603,user614@example.com,614,CMP-01807,PUMA,won,26,2024-03-15
LEAD-000604,user615@example.com,615,CMP-01810,NIKE,lost,39,2024-03-16
LEAD-000605,user616@example.com,616,CMP-01813,PUMA,open,52,2024-03-17
LEAD-000606,user617@example.com,617,CMP-01816,NIKE,qualified,65,2024-03-18
LEAD-000607,user618@example.com,618,CMP-01819,PUMA,won,78,2024-03-19
LEAD-000608,user619@example.com,619,CMP-01822,NIKE,lost,91,2024-03-20
LEAD-000609,user620@example.com,620,CMP-01825,PUMA,open,4,2024-03-21
LEAD-000610,user621@example.com,621,CMP-01828,NIKE,qualified,17,2024-03-22
LEAD-000611,user622@example.com,622,CMP-01831,PUMA,won,30,2024-03-23
LEAD-000612,user623@example.com,623,CMP-01834,NIKE,lost,43,2024-03-24
LEAD-000613,user624@example.com,624,CMP-01837,PUMA,open,56,2024-03-25
LEAD-000614,user625@example.com,625,CMP-01840,NIKE,qualified,69,2024-03-26
LEAD-000615,user626@example.com,626,CMP-01843,PUMA,won,82,2024-03-27
LEAD-000616,user627@example.com,627,CMP-01846,NIKE,lost,95,2024-03-28
LEAD-000617,user628@example.com,628,CMP-01849,PUMA,open,8,2024-03-01
LEAD-000618,user629@example.com,629,CMP-01852,NIKE,qualified,21,2024-03-02
LEAD-000619,user630@example.com,630,CMP-01855,PUMA,won,34,2024-03-03
LEAD-000620,user631@example.com,631,CMP-01858,NIKE,lost,47,2024-03-04
LEAD-000621,user632@example.com,632,CMP-01861,PUMA,open,60,2024-03-05
LEAD-000622,user633@example.com,633,CMP-01864,NIKE,qualified,73,2024-03-06
LEAD-000623,user634@example.com,634,CMP-01867,PUMA,won,86,2024-03-07
LEAD-000624,user635@example.com,635,CMP-01870,NIKE,lost,99,2024-03-08
LEAD-000625,user636@example.com,636,CMP-01873,PUMA,open,12,2024-03-09
LEAD-000626,user637@example.com,637,CMP-01876,NIKE,qualified,25,2024-03-10
LEAD-000627,user638@example.com,638,CMP-01879,PUMA,won,38,2024-03-11
LEAD-000628,user639@example.com,639,CMP-01882,NIKE,lost,51,2024-03-12
LEAD-000629,user640@example.com,640,CMP-01885,PUMA,open,64,2024-03-13
LEAD-000630,user641@example.com,641,CMP-01888,NIKE,qualified,77,2024-03-14
LEAD-000631,user642@example.com,642,CMP-01891,PUMA,won,90,2024-03-15
LEAD-000632,user643@example.com,643,CMP-01894,NIKE,lost,3,2024-03-16
LEAD-000633,user644@example.com,644,CMP-01897,PUMA,open,16,2024-03-17
LEAD-000634,user645@example.com,645,CMP-01900,NIKE,qualified,29,2024-03-18
LEAD-000635,user646@example.com,646,CMP-01903,PUMA,won,42,2024-03-19
LEAD-000636,user647@example.com,647,CMP-01906,NIKE,lost,55,2024-03-20
LEAD-000637,user648@example.com,648,CMP-01909,PUMA,open,68,2024-03-21
